Data:    (DD/MM/AAAA)18/5/2019
Palavra: ...
Probabilidade: 0.5
Alfa: 1
Palavra: VOTE
Palavra: ...
Palavra: 80
Probabilidade: 0.5
Alfa: 1
Palavra: ...
Palavra: 80
Palavra: PERCENT
Probabilidade: 0.5
Alfa: 1
Palavra: 80
Palavra: PERCENT
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: PERCENT
Palavra: OF
Palavra: YOUNG
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: YOUNG
Palavra: PEOPLE
Probabilidade: 0.5
Alfa: 1
Palavra: YOUNG
Palavra: PEOPLE
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: PEOPLE
Palavra: AND
Palavra: 75
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: 75
Palavra: PERCENT
Probabilidade: 0.5
Alfa: 1
Palavra: 75
Palavra: PERCENT
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: PERCENT
Palavra: OF
Palavra: LOW-INCOME
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: LOW-INCOME
Palavra: WORKERS
Probabilidade: 0.5
Alfa: 1
Palavra: LOW-INCOME
Palavra: WORKERS
Palavra: CHOSE
Probabilidade: 0.5
Alfa: 1
Palavra: WORKERS
Palavra: CHOSE
Palavra: NOT
Probabilidade: 0.5
Alfa: 1
Palavra: CHOSE
Palavra: NOT
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: NOT
Palavra: TO
Palavra: VOTE.
Probabilidade: 0.5
Alfa: 1
['0.5', 'In this last election in November ... 63 percent of the American people chose not to vote ... 80 percent of young people and 75 percent of low-income workers chose not to vote.']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.6666667063254863
Palavra: MCCAIN
Palavra: OPPOSED
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: OPPOSED
Palavra: A
Palavra: REQUIREMENT
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: REQUIREMENT
Palavra: THAT
Probabilidade: 0.5
Alfa: 1
Palavra: REQUIREMENT
Palavra: THAT
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: THAT
Palavra: THE
Palavra: GOVERNMENT
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: GOVERNMENT
Palavra: BUY
Probabilidade: 0.5
Alfa: 1
Palavra: GOVERNMENT
Palavra: BUY
Palavra: AMERICAN-MADE
Probabilidade: 0.5
Alfa: 1
Palavra: BUY
Palavra: AMERICAN-MADE
Palavra: MOTORCYCLES.
Probabilidade: 0.5
Alfa: 1
Palavra: AMERICAN-MADE
Palavra: MOTORCYCLES.
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: MOTORCYCLES.
Palavra: AND
Palavra: HE
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: HE
Palavra: SAID
Probabilidade: 0.5
Alfa: 1
Palavra: HE
Palavra: SAID
Palavra: ALL
Probabilidade: 0.5
Alfa: 1
Palavra: SAID
Palavra: ALL
Palavra: BUY-AMERICAN
Probabilidade: 0.5
Alfa: 1
Palavra: ALL
Palavra: BUY-AMERICAN
Palavra: PROVISIONS
Probabilidade: 0.5
Alfa: 1
Palavra: BUY-AMERICAN
Palavra: PROVISIONS
Palavra: WERE
Probabilidade: 0.5
Alfa: 1
Palavra: PROVISIONS
Palavra: WERE
Palavra: QUOTE
Probabilidade: 0.5
Alfa: 1
Palavra: WERE
Palavra: QUOTE
Palavra: DISGRACEFUL.
Probabilidade: 0.5
Alfa: 1
['1', 'McCain opposed a requirement that the government buy American-made motorcycles. And he said all buy-American provisions were quote disgraceful. ']
Probabilidade do texto:  1
Probabilidade calculada: 0.6666641235351562
Palavra: U.S.
Palavra: REP.
Palavra: RON
Probabilidade: 0.5
Alfa: 1
Palavra: REP.
Palavra: RON
Palavra: KIND
Probabilidade: 0.5
Alfa: 1
Palavra: RON
Palavra: KIND
Palavra: D-WIS.
Probabilidade: 0.5
Alfa: 1
Palavra: KIND
Palavra: D-WIS.
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: D-WIS.
Palavra: AND
Palavra: HIS
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: HIS
Palavra: FELLOW
Probabilidade: 0.5
Alfa: 1
Palavra: HIS
Palavra: FELLOW
Palavra: DEMOCRATS
Probabilidade: 0.5
Alfa: 1
Palavra: FELLOW
Palavra: DEMOCRATS
Palavra: WENT
Probabilidade: 0.5
Alfa: 1
Palavra: DEMOCRATS
Palavra: WENT
Palavra: ON
Probabilidade: 0.5
Alfa: 1
Palavra: WENT
Palavra: ON
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: ON
Palavra: A
Palavra: SPENDING
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: SPENDING
Palavra: SPREE
Probabilidade: 0.5
Alfa: 1
Palavra: SPENDING
Palavra: SPREE
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: SPREE
Palavra: AND
Palavra: NOW
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: NOW
Palavra: THEIR
Probabilidade: 0.5
Alfa: 1
Palavra: NOW
Palavra: THEIR
Palavra: CREDIT
Probabilidade: 0.5
Alfa: 1
Palavra: THEIR
Palavra: CREDIT
Palavra: CARD
Probabilidade: 0.5
Alfa: 1
Palavra: CREDIT
Palavra: CARD
Palavra: IS
Probabilidade: 0.5
Alfa: 1
Palavra: CARD
Palavra: IS
Palavra: MAXED
Probabilidade: 0.5
Alfa: 1
Palavra: IS
Palavra: MAXED
Palavra: OUT
Probabilidade: 0.5
Alfa: 1
['0.25', 'U.S. Rep. Ron Kind D-Wis. and his fellow Democrats went on a spending spree and now their credit card is maxed out']
Probabilidade do texto:  0.25
Probabilidade calculada: 0.6666669845581055
Palavra: WATER
Palavra: RATES
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: RATES
Palavra: IN
Palavra: MANILA
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: MANILA
Palavra: PHILIPPINES
Probabilidade: 0.5
Alfa: 1
Palavra: MANILA
Palavra: PHILIPPINES
Palavra: WERE
Probabilidade: 0.5
Alfa: 1
Palavra: PHILIPPINES
Palavra: WERE
Palavra: RAISED
Probabilidade: 0.5
Alfa: 1
Palavra: WERE
Palavra: RAISED
Palavra: UP
Probabilidade: 0.5
Alfa: 1
Palavra: RAISED
Palavra: UP
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: UP
Palavra: TO
Palavra: 845
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: 845
Palavra: PERCENT
Probabilidade: 0.5
Alfa: 1
Palavra: 845
Palavra: PERCENT
Palavra: WHEN
Probabilidade: 0.5
Alfa: 1
Palavra: PERCENT
Palavra: WHEN
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: WHEN
Palavra: A
Palavra: SUBSIDIARY
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: SUBSIDIARY
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: SUBSIDIARY
Palavra: OF
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: THE
Palavra: WORLD
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: WORLD
Palavra: BANK
Probabilidade: 0.5
Alfa: 1
Palavra: WORLD
Palavra: BANK
Palavra: BECAME
Probabilidade: 0.5
Alfa: 1
Palavra: BANK
Palavra: BECAME
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: BECAME
Palavra: A
Palavra: PARTIAL
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: PARTIAL
Palavra: OWNER.
Probabilidade: 0.5
Alfa: 1
['0.5', 'Water rates in Manila Philippines were raised up to 845 percent when a subsidiary of the World Bank became a partial owner.']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.6666669845581055
Palavra: ALMOST
Palavra: 100000
Palavra: PEOPLE
Probabilidade: 0.5
Alfa: 1
Palavra: 100000
Palavra: PEOPLE
Palavra: LEFT
Probabilidade: 0.5
Alfa: 1
Palavra: PEOPLE
Palavra: LEFT
Palavra: PUERTO
Probabilidade: 0.5
Alfa: 1
Palavra: LEFT
Palavra: PUERTO
Palavra: RICO
Probabilidade: 0.5
Alfa: 1
Palavra: PUERTO
Palavra: RICO
Palavra: LAST
Probabilidade: 0.5
Alfa: 1
Palavra: RICO
Palavra: LAST
Palavra: YEAR.
Probabilidade: 0.5
Alfa: 1
['0.75', 'Almost 100000 people left Puerto Rico last year.']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.671875
Numero de frases:    20
Erro positivo:   1.0768292844295502
Erro negativo:   -4.541870941640809
Erro total:      5.618700226070359
Contagem de Erros Positivos:     7
Contagem de Erros Negativos:     13
