text;ground_truth;found;phrases_found;out_of
Before this federal health care law was enacted Florida parents were able to purchase inexpensive child-only coverage for their children. The laws consumer protections have now eliminated that choice in Florida;0.0;0.023746149273378814;4;29
Says there are more federal dollars in Gov. John Kasichs budget plan than in the previous state budget;0.25;0.9059413185003093;5;16
This Congressadjourned earliest of any time in congressional history before an election;0.0;0.9865780998990689;2;10
Forty-six cents of every dollar Ohio could get for Medicaid expansion is going to come from China or some other country that doesnt like us very much;0.0;0.003211593598608453;7;25
Challenger Tim Tuggey is a lobbyist who donated over $41000 to Democrats who support abortion and same-sex marriage;0.25;1.0;1;16
Congressman Nye voted against a bill which would have defunded the $5-10 billion the IRS needed toimplement health care legislation;0.0;0.023746149273378814;4;18
In contrast to President Barack Obama who is not acting presidential President Ronald Reagan would never go into the Oval Office without his jacket on thats how much he revered the presidency;0.25;2.8457275263349402e-05;4;30
The sequester is not something that Ive proposed. It is something that Congress has proposed;0.25;-1;0;13
Over 32000 people die from GunViolence every year. Yet The U.S. Centers for Disease Control and Prevention is banned from researching ways to prevent this;0.75;0.6232023737369055;5;23
President Obamas education solution includes an effort to nationalize curriculum;0.25;1.0;1;8
The cap-and-trade bill before Congress prevents you from selling your home without the permission of the EPA administrator;0.0;0.0;1;16
Greece has a GDP the size of the Dallas-Fort Worth Metroplex;1.0;1.0;2;9
Says David Dewhurst skipped nine candidate forums after announcing his U.S. Senate candidacy;0.75;1.0;1;11
The American people say dont touch Social Security dont touch Medicare dont cut defense. Thats 84 percent of the federal budget;0.75;0.25504848336672326;5;19
Trey Radel does not even qualify to drive a Lee County school bus at this point yet he occupies a seat in Congress;1.0;1.0;1;21
Many of the great scholars say that anchor babies are not covered by the 14th Amendment;0.5;0.008498034581405634;4;14
On the Trans-Pacific Partnership;0.0;0.014348347769917447;2;2
Obamas Ten Point Plan to Change The Second Amendment.Ban the manufacture sale and possession of handguns;0.0;1.0;1;14
Texans spend $2.5 billion gambling in our neighboring states every year;0.75;-1;0;9
Texas has outstripped the national poverty rate since at least 1959;0.75;-1;0;9
Weve had Muslims in America since George Washington;1.0;1.0;1;6
Says Bernie Sanders opposes requiring all children to have a K-12 education;0.0;0.06147930765563536;3;10
As Alaskas attorney general U.S. Senate candidate Dan Sullivan successfully fought to protect our Second Amendment rights and passed stand your ground;0.0;0.7158757071070567;4;20
To abide by Environmental Protection Agency rules when mining or drilling you have to take caution not to disturb bodies of water barely bigger than a puddle;0.25;0.008498034581405634;2;25
Says his political opponents brought 100000 protesters into our state;0.0;-1;0;8
Rural schools face the highest dropout rates the lowest college enrollment rates have the lowest average teacher salarie;0.5;0.991814692903429;3;16
How do Jeb Bush and Donald Trump differ on immigration? Spoiler alert: They dont;0.25;1.0;1;12
The White House promised us that all the spending would keep unemployment under 8 percent;0.25;0.0;3;13
Says Mike Gallaghers plan would cut Social Security benefits for two-thirds of seniors;0.5;0.007596293196749371;5;11
Alaska Sens. Lisa Murkowski and Mark Begich vote as much as 80 percent of the time together;0.75;0.17179228947938918;4;15
Texas 2 in nation for new gun purchases behind California;0.0;-1;0;8
Productivity has risen 18 percent yet wages have stayed flat There are 5-million more people in poverty here in our country than there were in 2000;1.0;0.8929426408742588;5;24
The president gave the auto companies to the UAW;0.0;-1;0;7
The richest 80 people in the world own more wealth than the bottom half of the global population;0.75;0.9961865121245432;8;16
In the 1970s the swine flu broke out under another Democrat President Jimmy Carter;0.0;0.008498034581405634;2;12
Earth has not warmed for the last 17 years;0.25;1.0;1;7
Gov. Palin is somebody who actually doesnt believe that climate change is man-made;0.75;0.9196767269823205;3;11
Even the employees union for the IRS  the very people in charge of enforcing this law  are begging to be let out from under this law;0.25;0.0;2;24
While Act 10 allowed Milwaukee County to save some money it was millions short of what we needed to fill the hole left by the $28 million cut in state aid;0.5;-1;0;29
21-million Americans could have a four-year college scholarship for the money weve squandered in Iraq. 7.6-million teachers could have been hired last year if we werent squandering this money;0.5;0.014348347769917447;2;27
Under the Obama administration we are drilling and producing more domestic energy supplies than we ever had before;0.5;7.367651743517278e-05;3;16
Federal law requires residents to participate in the U.S. governments American Community Survey;0.75;0.0835214887315352;3;11
I deployed the Texas National Guard to the Texas-Mexico border. And the policy worked;0.25;0.0;1;12
Since World War II only Gerald Ford and Bill Clinton have had worse ratings after seven months than President Obama;1.0;0.0835214887315352;3;18
Under Barack Obamas health care proposal if youve got a health care plan that you like you can keep it;1.0;0.0016815224748256696;9;18
After a federal inquiry corroborated Hillary Clinton on Whitewater the next day there was nothing in the media about it;0.5;0.9865780998990689;2;18
The Democratic Party is the oldest continuous political party in the world;0.75;0.044132478451247126;7;10
The major immigration issue was about Poles and Bulgarians and Romanians and that they werent contributing economically. The unemployment rate among Poles in Britain is lower than the unemployment rate among Brits;1.0;0.023746149273378814;8;30
Under the health care law everybody will have lower rates better quality care and better access;0.0;0.0;2;14
Hillary Clinton wants to wave the white flag of surrender and set a date for withdrawal;0.5;1.1313994983219722e-05;5;14
All members of Congress are required to be in Obamacare but Obama and members of his administration have their own gold-plated health care plans that theyre in;0.5;0.02245290552209178;8;25
Trumps Health Secretary Pick Wants a Medicare Phaseout by Summer 2017;0.0;-1;0;9
Health insurance companies deny 1 out of 5 treatments prescribed by doctors;0.0;0.9517750625617325;2;10
The United States is no longer top nation in the globe on infrastructure having fallen to 15th;1.0;0.17179228947938918;4;15
Average families are spending roughly $2000 more a year on energy costs. Its like a $2000 energy tax in just the last seven years more than three times what the typical American family received from the Bush tax cuts;0.5;0.9453847440309198;12;37
Rhode Island could tell you who has a camper but we couldnt figure out who has a gun;0.75;-1;0;16
Says the United States does not trade as much as other developed nations;1.0;0.003659524337535802;5;11
A state agency wanted to fire an employee who spent four hours per day watching pornography but the state employment commission reinstated the person;0.75;1.0;2;22
If we increase fuel efficiency standards to 40 45 miles a gallon we would have to import zero oil from the Middle East;0.5;0.0835214887315352;6;21
Says U.S. Senate rival Eric Hovde refused to pay his property taxes until he was taken to court;0.75;0.001198395366581284;3;16
Ted Cruz was the longest-serving solicitor general in the history of Texas;1.0;0.9196767269823205;3;10
Today home sales are up nearly 50 percent from where they were in the worst of the crisis;0.75;0.02383075200735263;6;16
Polls on legalizing same-sex marriage are not dramatically changing;0.0;-1;0;7
The McCain campaign did not elaborate on Obamas ties to ACORN;0.0;0.0;1;9
In the House health care bill Something like 2 percent of the people would be eligible even to get the public option;0.0;0.0835214887315352;9;20
New Mexico is the second Hollywood because of tax incentives for the film industry;0.5;0.9865780998990689;2;12
Anywhere in the world when someone uses a mobile phone e-mail the Internet or GPS they are enjoying the benefits of the American miracle;0.75;0.9987375537732859;5;22
Says that in Texas Republican nominees get 40 percent of the Latino vote on average;0.75;0.7158757071070567;4;13
Senator McCain would pay for part of his health care plan by making drastic cuts in Medicare $882-billion worth;0.0;0.0835214887315352;6;17
Says Oregons political tax credit is something every state should have and no other state does;0.0;-1;0;14
The United States doesnt have the highest murder rate among developed countries. You look at Russia you look at Brazil those are countries that have 3 to 5 times higher murder rates than what we have here in the United States;0.5;0.5716950958534601;13;39
President Barack Obamas policies have resulted in gas prices being reduced from $3.07 per gallon when he was sworn in in 2009 to $2.30 today;0.0;0.0002017955977003938;8;23
When Marcy Kaptur fought for the Democrats prescription drug benefit for seniors Dennis Kucinich voted no;0.0;0.020132812529606636;6;14
I released the most extensive financial review of anybody in the history of politics. You dont learn much in a tax return;0.0;0.0835214887315352;3;20
The Obama administration willfully leaked the existence of STUXNET a computer worm used against Iran allowing our enemies to learn more of our secrets and of our operations;0.5;0.014348347769917447;2;26
When Susan Rice spoke about Benghazi on Sunday news shows she said that al-Qaida might be involved or other al-Qaida affiliates might be involved or non-al-Qaida Libyan extremists which I think demonstrates that there was no effort to play that down;0.25;7.367651743517278e-05;3;39
Wisconsins effective unemployment rate is 20 percent;0.0;0.9517750625617325;2;5
The Milwaukee Police Department has seized nearly as many firearms this year as the much larger New York City Police Department;1.0;0.0;1;19
Congresswoman Ros-Lehtinen has long record of voting against VA backlog fixes;0.0;0.0;7;9
Among his Obamas pet projects is a bill which would commit the U.S. to spending 0.7 percent of gross national product on foreign aid;0.0;0.9989219090537769;3;22
Says that under President Obama theres been a substantial increase in federal government jobs;0.0;0.023746149273378814;4;12
We have the second highest corporate tax rate among our trading partners;0.75;0.9939539859944626;6;10
Says $1100 of the tuition paid by every Oregon university student annually goes just to pay the costs of PERS;0.75;0.9863665835234511;3;18
More than 32000 Americans lose their lives to gun violence each year;0.75;0.9993527297073299;2;10
On transportation financin;0.5;-1;0;1
A bill to cap carbon emissions could cost Ohio 100000 jobs;0.25;1.0;1;9
I am the only candidate for lieutenant governor to oppose in-state tuition for illegal immigrants;0.0;0.014348347769917447;8;13
When the Constitution was written only 20 to 25 percent of the people in the country could vote;0.75;0.17620180670078;8;16
Obama has proposed 442 tax hikes since taking office;0.25;0.014348347769917447;2;7
Says Obama flip-flopped on a gas-tax holiday;0.25;1.0;2;5
The Ukraine Orange Revolution in 2004 was the first color revolution;0.0;0.0;1;9
McCollum admitted he didnt think that the subprime mortgage crisis was a big deal telling reporters he thought that the subprime collapse had been exaggerated by the media and investors and that its not the end of the world;0.0;0.09343616434326096;6;37
Every month another 50000 U.S.-born Hispanics turn 18 and become eligible to vote;0.75;-1;0;11
The health bills plan for comparative effectiveness research would be used by the government to ration care;0.0;0.005134843301582759;3;15
We supported the first new nuclear power plant in three decades;0.75;1.0;1;9
Under Gov. Kasich Ohio wages have increased by $10.3 billion;1.0;1.0;1;8
New carbon regulations will increase electric bills by $17 billion every year and potentially put an average of 224000 more people out of work every year;0.0;0.008285368034244067;7;24
Qataris dont really work;0.0;-1;0;2
New Jersey has the highest property taxes in the nation and not by a little. They are the highest property taxes in the nation more than double the national average;1.0;0.9648156673320839;16;28
New tax increases that went into effect on Jan.1 2015 all passed under the Affordable Care Act aka Obamacare;0.0;0.029783722280861236;5;17
We were one of the first states in the U.S. to build sewers to bring the treatment plant on line;1.0;0.02129242343048221;7;18
PolitiFact Texas gave a David Dewhurst TV ad a Pants-on-Fire rating as an outrageous lie;0.5;-1;0;13
Just on the issue of immigration alone it is next to impossible to find a policy difference between Donald Trump and Congressman Joe Heck;0.0;1.719499348551423e-05;6;22
Says Rob Portman said the auto rescue was a lousy deal for Ohio;0.75;0.06147930765563536;3;11
Ive always said its offshore drilling up to the states and I still say that;0.75;0.9865780998990689;2;13
Smog was invented in Los Angeles. It was. The name was invented. There was a fellow at Caltech and he came up with the idea and they called it smog;0.5;0.9865780998990689;2;28
Says property insurance rates are going up because Rick Scott signed a bill preventing the state from regulating insurance;0.0;0.023746149273378814;4;17
$500 billion of the extension of the Bush tax cuts for the wealthy goes to 120000 families;0.75;0.007776222437293034;8;15
John McCain said publicly that Hillary Clinton would make a good president;1.0;0.009440953544027075;5;10
Says Michelle Nunn is for amnesty;0.25;-1;0;4
The federal government only ordered BP to pay to do one of those six segments of sand barriers for Louisiana;0.75;1.0;2;18
The recently passed transportation funding bill is a billion-dollar tax increase for Georgians;0.75;0.008498034581405634;2;11
Austin is effectively imposing a ban on barbecue restaurants;0.0;0.0;1;7
Ron Klein sponsored an amendment that specifically allows price gouging;0.0;-1;0;8
Female students at UVA have a 20 percent chance of being sexually assaulted;0.25;0.06147930765563536;3;11
We reduced the government workforce by 13000 11 percent during my eight years;1.0;0.0;2;11
Federal law requires that hospitals treat people whether or not they can pay. So someone who doesnt have health insurance  they can go to the hospital and get free care;0.25;0.009440953544027075;5;28
380 Americans have been killed in 294 mass shootings in 2015 alone;0.5;0.014348347769917447;4;10
Atlanta Tea Party co-founder Debbie Dooley wants gas taxes raised;0.5;-1;0;8
China owns more of our bonds than do Americans;0.0;-1;0;7
NAFTA allows a lot of trucks from Mexico for example to leave there and drive straight through without even being inspected;0.25;1.0;1;19
Under the new health care law the first person a patient has to go to is a bureaucrat. That is called a panel;0.0;0.0003419319174201574;6;21
As a result of welfare reform poverty levels went down to the lowest level ever for African-American children;0.5;0.09343616434326096;6;16
Wisconsin wages are declining at double the rate of other states;0.0;0.9517750625617325;2;9
Says Barack Obama said black males are two times more likely to be shot by a law enforcement officer than white males and that is a lie because there is no data;0.25;0.2541430231033608;10;30
I said no to higher taxes and fees;0.25;0.001198395366581284;3;6
Governor Palin is the most popular governor in the country;1.0;0.17179228947938918;4;8
Im pro-life. Hes not;0.0;-1;0;2
John Micas brother is an oil lobbyist and his daughter represents the natural gas industry;0.5;1.0;1;13
Last year there were an additional 81000 pages of government regulations. If you stack that up it would be a three-story building;0.25;0.06147930765563536;3;20
The largest number of gamblers are from the poorest segments of the population;0.25;0.991814692903429;3;11
Says Gov. Rick Scott cut state funding for PBS;0.75;0.023746149273378814;4;7
Attorney General Eric Holders own Justice Department precleared the voting changes in the 2011 law about early voting in Florida;0.5;0.06147930765563536;3;18
The city of Nelson Ga. is quieter than Mayberry;0.5;1.0;1;7
Says Chris Christie fired 6000 teachers;0.5;1.0;1;4
Currently it takes up to 25 years to obtain U.S. citizenship legally but the Senate bill would allow immigrants who came to the United States illegally to obtain citizenship in just 13 years;0.5;0.8302681655720355;3;31
Homeopathy acupuncture and aromatherapy have been given elevated legitimacy under the Affordable Care Act;0.5;0.06147930765563536;3;12
Says Will Hurd cosponsored a bill that would militarize our border and allow 200 miles of new roads to be built in the Big Bend region  cutting up our beloved park;0.5;0.8302681655720355;6;29
Attorney general candidate Brad Schimel is in cahoots with Wisconsin Right to Life to make abortion a crime in Wisconsin;0.25;0.008498034581405634;2;18
The founders of New Hampshire came up with the motto Live Free or Die;0.0;1.0;1;12
Economic Development Commission Executive Director Keith Stokes sent me a letter and he said the taxpayers will never be on the hook for these bonds for 38 Studios;1.0;0.06147930765563536;6;26
Bill McCollum explained his lack of action on mortgage fraud by saying You cant do everything;1.0;1.0;1;14
The United States is behind many countries in Europe in terms of the ability of every kid in America to get ahead;0.75;0.8302681655720355;6;20
The Alternative Minimum Taxwas created by Congress in 1969 to affect 155 wealthy Americans. Because it was never indexed for inflation those original 155 taxpayers has increased to affect about 3.5-million in 2006;1.0;0.9865780998990689;2;31
Says we are overcharging students to help pay for the health care law;0.5;2.317313821609268e-06;7;11
Says Ellen Rosenblum has said over and over again that this is a job where 80 percent of the job is being the governments lawyer;0.5;0.9059413185003093;5;23
New Jersey has lost over half of our pharmaceutical jobs to states you know not low-tax states like in the South but high-tax states like New York;0.75;0.09343616434326107;6;25
If the space-shuttle program is terminated Russia and China will be the only nations with the capability to launch humans into space;1.0;0.0835214887315352;3;20
The Super Bowl has one of the highest levels of human sex trafficking activity of any event in the country;0.25;0.8929426408742588;5;18
Says the reforms in state Issue 2 will save taxpayer dollar;0.75;-1;0;9
Says Scott Walker said he wouldnt touch the state civil service system but now supports overhauling it;0.25;7.367651743517278e-05;3;15
Says she couldnt take stimulus money because it required universal building codes;0.0;-1;0;10
Senate Democrats have never held up a Supreme Court nomination;0.75;0.0835214887315352;3;8
Almost 10 percent of Canadians came to visit Florida last year Canadians buy 7.4 percent of our homes in the state;1.0;0.8302681655720355;3;19
Regarding the Iraq War I was the one that said Dont go dont do it youre going to destabilize the Middle East;0.25;0.03845230308252201;7;20
The Iran deal trusts the Iranians to inspect themselves;0.0;0.0;1;7
More than three-quarters of the oil is gone;0.5;0.0;1;6
Were the only nation in the world that does not use the military to secure our border;0.0;0.005134843301582759;9;15
We have more natural gas in this country than Saudi Arabia has oil;0.25;0.9184109086213809;9;11
Massachusetts is reporting a trend far below the national trend in the escalation of health-care costs in this year;0.25;0.9865780998990689;2;17
Initial efforts to strip airport contractors of their special diversity status has no effect on the contracts or the citys diversity goals;1.0;0.9989219090537769;3;20
More women were killed by their husbands or boyfriends since Sept. 11 than all the Americans who were killed by 9/11 or in Afghanistan and Iraq;1.0;0.9863665835234511;6;24
While states used to have regulatory power over fishing federal law now regulates down to the tenth of the inch the minimum size of fish that anglers can keep;0.0;0.0;1;27
Social Security took seven years before anybody got the first check;0.25;-1;0;9
In most Muslim countries We cant have a church. Were not able to build synagogues. Its forbidden;0.0;0.9517750625617325;2;15
Says Barack Obama told the U.S. Coast Guard Academy that the number one threat to the military and the world today is global warming;0.25;0.9517750625617325;4;22
Says award-winning Milwaukee Public Schools teacher Megan Sampson was laid off because Gov. Scott Walker cut state aid to education;0.0;0.9517750625617325;4;18
Says Marshawn Lynch is second all-time in terms of average yards per rush only to Terrell Davis;0.5;1.0;1;15
When housing and transportation costs are combined Atlantas cost of living  typically perceived as relatively low  ranks as 7th worst out of 51 metros nationally;0.5;0.0;1;23
Over the last 10 years Georgias public health has declined;0.5;0.991814692903429;3;8
At his fathers bank Alexi made tens of millions in risky loans to convicted mobsters. Then the bank collapsed;0.5;0.0;1;17
North Carolina spends $855 less per student than it did before the Great Recession and we have one of the lowest per pupil spending levels in the nation;0.75;0.9971799232437351;10;26
The fact is 90-percent of Down Syndrome children were aborted in this country;0.25;0.17179228947938918;4;11
Over the past 35 years Florida families have paid into the National Flood Insurance Program over $16 billion four times more than the amount they have received in claim reimbursements;0.75;0.9984010142265499;7;28
Says President Barack Obama said when we got bin Laden terrorism problem solved;0.0;0.014348347769917447;4;11
Every year there is a slightly smaller percentage of American households owning guns;0.5;0.991814692903429;3;11
A World Health Organization report shows that more people are dying of TB;0.5;1.0;3;11
More than a quarter of mortgage borrowers are underwater and 11 percent of all homes are vacant;0.5;0.6232023737369055;5;15
Paul Ryans budget keeps the Obamacare taxes and spending cuts that paid for Obamacare but then cuts all of the benefits;0.75;0.9196767269823205;3;19
Agriculture contributes $71 billion to Georgias economy annually making it the states largest industry;0.75;0.014348347769917447;2;12
If Gov. Romneys plan goes into effect the average senior would have to pay $460 a year more in tax for their Social Security;0.25;0.0006920062729087739;7;22
Says Lloyd Doggett voted for the health care stimulus and cap-and-trade bills;1.0;0.001198395366581284;3;10
Twenty four states have voter ID or comparable restrictions;0.5;-1;0;7
On timing of right to work legislatio;0.5;1.0;1;5
President Obamas refusal to grant permits for offshore drilling is one reason gasoline prices are soaring;0.0;1.0;1;14
On whether Barack Obama was born in the United States;0.0;0.001145252716069356;7;8
The merger of Georgia State University and Georgia Perimeter College will make GSU one of the largest universities in the nation with more than 54000 students;1.0;0.9973661826977162;6;24
Says Hillary Clinton savaged the dignity of people who accused Bill Clinton of sexual harassment or assault and shamed them;0.25;0.0;2;18
In Florida we have the lowest in-state tuition of any state;0.25;0.991814692903429;3;9
In Japan permanent residency is not given to Muslims the propagation of Islam is banned one cannot import a Koran published in the Arabic language and Muslims cannot even rent a house;0.0;-1;0;30
Despite touting the economic stimulus as a great triumph The very same report however notes that unemployment will average 10 percent for the rest of the year;0.75;0.770477774680373;7;25
Pasco County has the second highest population of homeless in all of Florida;0.75;0.9919416842920779;4;11
Says his Twitter account has 1.3 million followers;0.25;1.0;1;6
You are three times more likely to be able to get a mortgage if youre a white applicant than if youre black or Hispanic even if you have the same credentials;0.0;0.11566755476319124;13;29
For six years I served our community as a conservative state legislator. In every one of those years I helped balance the states budget;0.25;0.005134843301582759;3;22
The richest 1 percent of America will get a bigger tax cut through this bill than the family income of the average family here in Central Texas;0.75;0.9974070451983796;8;25
Says President Barack Obama gives students the right to repay federal loans as a clear fixed low percentage of their income for up to 20 years;0.75;0.0022187491060270403;8;24
Since the beginning of the economic downturn in FY 2008 the state workforce has been reduced by 12.4 percent as part of overall cost savings measures to balance the budget to reduce revenues;0.25;0.013195944630895351;9;31
The United States already has the highest corporate tax rate in the world;0.75;0.9700179004074792;8;11
About 22 percent of adults in Rhode Island and approximately 30 percent of youth ages 10-17 are considered obese;0.5;0.9789813772485152;8;17
Last year the U.S. womens soccer team generated $20 million more than the mens team and were paid almost four times less;0.25;0.9976743554090752;4;20
America is No. 1one in oil and gas;1.0;0.9865780998990689;2;6
Almost 95 percent of all Planned Parenthood pregnancy services were abortions;0.0;1.0;2;9
There was no panhandling when I left office;0.0;0.001198395366581284;3;6
The Republican Party raffled off an AR-15 assault rifle at the 2010 Oregon State Fair;0.75;1.0;1;13
The number of killings of citizens by police is at a two-decade high;0.5;0.014348347769917447;2;11
During the 2005 fight over Social Security there were noisy demonstrations but they were outside the events and opponents were not disruptive crowds booed lines they didnt like but that was about it;0.0;0.008498034581405634;2;31
There are 7000 kids in New Hampshire who have health care because I helped to create the Childrens Health Insurance Program;1.0;0.02735103141116002;9;19
Georgia Secretary of State Brian Kemp is a career politician;0.0;0.023746149273378814;4;8
A new Rasmussen poll shows people oppose Sotomayors confirmation. Only 37 percent support it;0.5;0.0;1;12
We had 6000 oil and gas spills in 2012 with more oil and gas spreading in the United States than the entire Exxon Valdez spill;0.75;0.34633479527368305;7;23
Says states that passed anti-illegal-immigrant legislation also had few Hispanic legislators;1.0;-1;0;9
President Barack Obama is the first president in history to cut Medicare by $700 billion;0.5;0.00022837147100385202;11;13
Expanding Medicaid will worsen health care options for the most vulnerable among us in Texas;0.0;0.0;1;13
We have unemployment that rivals the Great Depression;0.0;1.0;1;6
Sen. McCain would occupy Iraq indefinitely against their wishes;0.0;-1;0;7
Says scientists predict sometime in the future an event that will kill somewhere between 80 and 90 million people;0.5;1.0;1;17
Since 2008 U.S. crude oil output has increased by over 80 percent an increase of over 4 million barrels a day. That is the fastest increase in U.S. history;1.0;0.005134843301582759;9;27
Says Missouri needs a voter I.D. law because theres over 16 people in the state of Missouri who have been convicted of some type of voter fraud;0.5;0.912003627664913;7;25
The actual deportations from the interior of the country are way down under President Obama;1.0;1.0;3;13
Says businesses already pay most of the taxes;0.75;0.9517750625617325;2;6
President Obamas health care law represents a government takeover of health care;0.0;2.3057158231698516e-05;7;10
On taxes President Barack Obama wants to raise the top rate to 44.8 percent;0.75;0.0004670148464853696;5;12
Since the Fed was created in 1913 the U.S. Dollar has lost 98% of its purchasing power;0.5;0.9865780998990689;2;15
Says Milwaukee blacks have 55 percent male unemployment 60 percent truancy a 50 percent graduation rate the worst reading scores and lead in infant mortality;0.5;1.0;1;23
The health care law was a 2733-page bill No amendments;0.5;0.0019833137389538846;4;8
The Obama administration estimates the number of children at the border is going to increase to 150000 to 200000 next year;0.5;0.006775365274946377;8;19
Says Texas economy is about 30 percent larger than Australias;0.0;0.008498034581405634;2;8
Hair stylists are required to undergo more government scrutiny than foreclosure consultants;1.0;1.0;1;10
Ninety percent of the people who work in this country work for companies under 100 people maybe even less than that;0.0;0.8766353613041935;7;19
Thirty-four percent of Hispanics dont have any health care at all dont have any health insurance;1.0;0.9999134042065886;9;14
Says wrestling was a favorite sport of Abraham Lincoln;1.0;-1;0;7
The Obama administrations cap-and-trade plan would create a $1761 yearly energy tax;0.0;0.00012193275553484817;2;10
Regime change in Iraq took eight year;0.5;-1;0;5
Women of childbearing age spend 68 percent more in out-of-pocket health care costs than men;0.75;0.014348347769917447;2;13
Says Hillary Clintons plan would bring in 620000 refugees in her first term alone with no effective way to screen or vet them. Her plan would cost $400 billion in terms of lifetime welfare and entitlement costs;0.0;0.005583269670792923;7;35
Weve seen property taxes go down for the first time in 12 years on a median valued home;0.75;0.991814692903429;3;16
Rhode Island is leading our nation in foreclosures;0.0;1.0;1;6
President Obamas health-care law will add trillions of dollars in debt;0.0;1.0;3;9
About 47 percent of able-bodied people in the state of Maine dont work;0.0;0.8329014792764116;4;11
When these undocumented students graduate from college theyre still illegal aliens. They cannot get a job;1.0;1.0;3;14
Women receive only 77 cents for every dollar a man earns;0.75;0.3891228286575754;7;9
Research performed by economists has shown no consistent positive impact on jobs income or tax revenues arising from stadiums or sports franchises;1.0;-1;0;20
My border security efforts have led to a 60 percent decrease in border crime;0.0;0.0014598968168146875;4;12
Says when I voted against an increase in the minimum wage it was in the 80s;0.0;0.01216502905105521;9;14
Says that Rep. Betty Sutton would rather riot with Occupy Wall Street than stand up for Ohio families;0.0;0.00020587508372649221;4;16
We spend $18 billion a year on making sure that the federal government has immigrant enforcement agents. Thats more than DEA and the ATF and the FBI and all the other enforcement agencies combined;0.5;0.9302096976164963;9;32
Forty-five percent of Americans went without needed care because of costs in 2007;0.75;0.17179228947938918;4;11
Lyme disease is one of the fastest growing infectious diseases in the United States and Rhode Island has the second-highest incidence of this disease in the country;0.5;0.29267252312570957;11;25
Says President Barack Obama initially said the national health-care mandate isnt a tax but his administration now says it is a tax;0.75;0.0019833137389538846;4;20
There are still more people uninsured today than when Obama was elected president;0.5;0.9865780998990689;2;11
The federal government owns tens of thousands of properties that are vacant or underused;1.0;0.7158757071070567;4;12
Says her representation of an ex-boyfriend who was then my friend in a family law case is something that lawyers do on a regular basis;0.0;1.0;1;23
You dont know if this the H1N1 vaccine is gonna cause neurological damage like it did in the 1970s;0.25;0.9732756436284579;5;17
You cant pass a budget in the Senate of the United States without 60 votes;0.0;0.9196767269823205;6;13
Hillary Clinton advocates a freeze on foreclosures. Barack Obama said no;1.0;0.008498034581405634;2;9
Our pension system is the only one in the country thats 100 percent funded;1.0;0.9453847440309198;6;12
We have the lowest percentage of Americans working today of any year since 1977;0.75;0.9996113882291277;4;12
In 2010 everybody said you cant dare let guns go into the national parks and of course the rapes murders robberies and assaults are down about 85 percent since we did that;0.0;0.014348347769917447;2;30
Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College;1.0;0.06147930765563536;3;16
Barack Obama said hes going to attack Pakistan and embrace Iranian President Mahmoud Ahmadinejad;0.0;0.005134843301582759;3;12
Every 1 percent increase in the number of Ohioans with bachelors degrees means economic activity growing the next year and for each year thereafter by $2.5 billion dollars;0.75;0.005583269670792923;7;26
Says Since 1994 when VAWA was first passed incidents of domestic violence have dropped more than 50 percent;1.0;1.0;5;16
Illegal aliens are costing Georgia taxpayers over a billion dollars every year;0.5;0.9863665835234511;3;10
Says Gerald Daugherty is endorsed by the Austin American-Statesman;0.0;0.00012193275553484817;2;7
Under Cuccinellis tax cut plan school divisions across Virginia could be forced to fire over 8000 teachers;0.0;0.0;1;15
There are 3 million jobs available in America that are not filled because too many of our people dont have the skills for those jobs;0.5;0.9987493799815771;8;23
Rhode Island has invested less in tourism economic development and economic development personnel than four nearby states;0.25;1.0;1;15
President Obama has said he is going to cut veterans benefits;0.5;0.003659524337535802;5;9
Says Scott Walker is forcing some women to undergo a transvaginal probe to get an abortion;0.5;8.022954969855167e-05;5;14
Ninety percent of American workers dont own their own business;0.75;0.9865780998990689;2;8
Protesters caused $7.5 million in damage to the Wisconsin State Hous;0.0;0.008498034581405634;2;9
The insurance industry is actually run by mostly Democrats;0.0;-1;0;7
Says a 9-year-old girl was recently raped in Austin Texas by a guy previously caught four times and released;0.5;1.0;1;17
In a period of roughly 72 hours a small group of angry black students managed to force the resignation of the two highest ranking officials at that school;0.5;0.0;1;26
Weve doubled our use of renewable energy;0.25;0.9517750625617325;2;5
Over the last 30 years extreme poverty has been cut in half;0.75;0.9517750625617325;6;10
In 2009 his first year as mayor Julin Castro received a seven-figure referral fee that smells like a dirty financial gift from notorious personal injury lawyer Mikal Watts a major Obama donor;0.25;0.9993527297073299;2;30
House Republican plan would increase costs for Oregon seniors by $6000 with health care vouchers instead of Medicar;0.75;0.0;1;16
Our own National Security Agency says that Irans nuclear ambitions are advancing and at the same time we are slashing our own nuclear arsenal;0.75;0.005134843301582759;3;22
In the recent House special election in Florida Democrats got outspent in a Republican district;0.25;1.0;1;13
Says a growing number of extremely premature babies survive into healthy childhood;0.75;-1;0;10
When mentioning Villanovas buzzer-beating win in the national championships Hillary Clinton said: I love those come-from-behind victories;0.25;-1;0;15
By 2014 there will be one administrator for every teacher on college campuses in the United States;0.5;0.06147930765563536;6;15
Says as we sit right now Medicare if we do nothing will be gone in eight years if we do nothing to it;0.0;1.5560603470632373e-05;5;21
Says Howard Zinn an anti-American Marxist wrote the most popular textbook thats taught in our high schools in America;0.25;0.0;2;17
