Data:    (DD/MM/AAAA)18/5/2019
Probabilidade: -1
Alfa: -5.0
Palavra: HASNER
Palavra: CITED
Palavra: HIS
Palavra: EFFORTS
Probabilidade: -1
Alfa: -5.0
Palavra: CITED
Palavra: HIS
Palavra: EFFORTS
Palavra: TO
Probabilidade: -1
Alfa: -5.0
Palavra: HIS
Palavra: EFFORTS
Palavra: TO
Palavra: WEAKEN
Probabilidade: -1
Alfa: -5.0
Palavra: EFFORTS
Palavra: TO
Palavra: WEAKEN
Palavra: PRO-LIFE
Probabilidade: -1
Alfa: -5.0
Palavra: TO
Palavra: WEAKEN
Palavra: PRO-LIFE
Palavra: AND
Probabilidade: -1
Alfa: -5.0
Palavra: WEAKEN
Palavra: PRO-LIFE
Palavra: AND
Palavra: SCHOOL
Probabilidade: -1
Alfa: -5.0
Palavra: PRO-LIFE
Palavra: AND
Palavra: SCHOOL
Palavra: CHOICE
Probabilidade: -1
Alfa: -5.0
Palavra: AND
Palavra: SCHOOL
Palavra: CHOICE
Palavra: LEGISLATION
Probabilidade: -1
Alfa: -5.0
Palavra: SCHOOL
Palavra: CHOICE
Palavra: LEGISLATION
Palavra: AS
Probabilidade: -1
Alfa: -5.0
Palavra: CHOICE
Palavra: LEGISLATION
Palavra: AS
Palavra: UNEQUIVOCAL
Probabilidade: -1
Alfa: -5.0
Palavra: LEGISLATION
Palavra: AS
Palavra: UNEQUIVOCAL
Palavra: PROOF
Probabilidade: -1
Alfa: -5.0
Palavra: AS
Palavra: UNEQUIVOCAL
Palavra: PROOF
Palavra: THAT
Probabilidade: -1
Alfa: -5.0
Palavra: UNEQUIVOCAL
Palavra: PROOF
Palavra: THAT
Palavra: HES
Probabilidade: -1
Alfa: -5.0
Palavra: PROOF
Palavra: THAT
Palavra: HES
Palavra: A
Probabilidade: -1
Alfa: -5.0
Palavra: THAT
Palavra: HES
Palavra: A
Palavra: MODERATE
Probabilidade: -1
Alfa: -5.0
['0.5', 'Says U.S. Senate candidate Adam Hasner cited his efforts to weaken pro-life and school choice legislation as unequivocal proof that hes a moderate']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.9696969696969697
Palavra: SCIENCE
Palavra: IS
Palavra: VERY
Palavra: CERTAIN
Probabilidade: -1
Alfa: -5.0
Palavra: IS
Palavra: VERY
Palavra: CERTAIN
Palavra: THAT
Probabilidade: -1
Alfa: -5.0
Palavra: VERY
Palavra: CERTAIN
Palavra: THAT
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: CERTAIN
Palavra: THAT
Palavra: THE
Palavra: MEASLES
Probabilidade: -1
Alfa: -5.0
Palavra: THAT
Palavra: THE
Palavra: MEASLES
Palavra: VACCINE
Probabilidade: -1
Alfa: -5.0
Palavra: THE
Palavra: MEASLES
Palavra: VACCINE
Palavra: DOESNT
Probabilidade: -1
Alfa: -5.0
Palavra: MEASLES
Palavra: VACCINE
Palavra: DOESNT
Palavra: CAUSE
Probabilidade: -1
Alfa: -5.0
Palavra: VACCINE
Palavra: DOESNT
Palavra: CAUSE
Palavra: AUTISM
Probabilidade: -1
Alfa: -5.0
['1', 'Science is very certain that the measles vaccine doesnt cause autism']
Probabilidade do texto:  1
Probabilidade calculada: 0.9696969696969973
Palavra: SAYS
Palavra: REPUBLICAN
Palavra: U.S.
Palavra: SENATE
Probabilidade: -1
Alfa: -5.0
Palavra: REPUBLICAN
Palavra: U.S.
Palavra: SENATE
Palavra: CANDIDATE
Probabilidade: -1
Alfa: -5.0
Palavra: U.S.
Palavra: SENATE
Palavra: CANDIDATE
Palavra: TOMMY
Probabilidade: 0.3333333333333333
Alfa: 1.6666666666666665
Palavra: SENATE
Palavra: CANDIDATE
Palavra: TOMMY
Palavra: THOMPSON
Probabilidade: 0.3333333333333333
Alfa: 1.6666666666666665
Palavra: CANDIDATE
Palavra: TOMMY
Palavra: THOMPSON
Palavra: SUPPORTS
Probabilidade: -1
Alfa: -5.0
Palavra: TOMMY
Palavra: THOMPSON
Palavra: SUPPORTS
Palavra: MASSIVE
Probabilidade: -1
Alfa: -5.0
Palavra: THOMPSON
Palavra: SUPPORTS
Palavra: MASSIVE
Palavra: TAX
Probabilidade: -1
Alfa: -5.0
Palavra: SUPPORTS
Palavra: MASSIVE
Palavra: TAX
Palavra: CUTS
Probabilidade: -1
Alfa: -5.0
Palavra: MASSIVE
Palavra: TAX
Palavra: CUTS
Palavra: FOR
Probabilidade: -1
Alfa: -5.0
Palavra: TAX
Palavra: CUTS
Palavra: FOR
Palavra: CORPORATIONS
Probabilidade: -1
Alfa: -5.0
Palavra: CUTS
Palavra: FOR
Palavra: CORPORATIONS
Palavra: THAT
Probabilidade: -1
Alfa: -5.0
Palavra: FOR
Palavra: CORPORATIONS
Palavra: THAT
Palavra: OUTSOURCE
Probabilidade: -1
Alfa: -5.0
Palavra: CORPORATIONS
Palavra: THAT
Palavra: OUTSOURCE
Palavra: WISCONSIN
Probabilidade: -1
Alfa: -5.0
Palavra: THAT
Palavra: OUTSOURCE
Palavra: WISCONSIN
Palavra: JOBS
Probabilidade: -1
Alfa: -5.0
['0.5', 'Says Republican U.S. Senate candidate Tommy Thompson supports massive tax cuts for corporations that outsource Wisconsin jobs']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.9696969696969695
Palavra: WE
Palavra: HAVE
Palavra: CUT
Palavra: TAXES
Probabilidade: -1
Alfa: -5.0
Palavra: HAVE
Palavra: CUT
Palavra: TAXES
Palavra: MORE
Probabilidade: -1
Alfa: -5.0
Palavra: CUT
Palavra: TAXES
Palavra: MORE
Palavra: THAN
Probabilidade: -1
Alfa: -5.0
Palavra: TAXES
Palavra: MORE
Palavra: THAN
Palavra: 40
Probabilidade: -1
Alfa: -5.0
Palavra: MORE
Palavra: THAN
Palavra: 40
Palavra: TIMES
Probabilidade: -1
Alfa: -5.0
Palavra: THAN
Palavra: 40
Palavra: TIMES
Palavra: IN
Probabilidade: -1
Alfa: -5.0
Palavra: 40
Palavra: TIMES
Palavra: IN
Palavra: FOUR
Probabilidade: -1
Alfa: -5.0
Palavra: TIMES
Palavra: IN
Palavra: FOUR
Palavra: YEARS
Probabilidade: -1
Alfa: -5.0
['0.5', 'We have cut taxes more than 40 times in four years']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.9696969696969973
Palavra: A
Palavra: TAX
Palavra: ON
Palavra: SODA
Probabilidade: -1
Alfa: -5.0
Palavra: TAX
Palavra: ON
Palavra: SODA
Palavra: AND
Probabilidade: -1
Alfa: -5.0
Palavra: ON
Palavra: SODA
Palavra: AND
Palavra: JUICE
Probabilidade: -1
Alfa: -5.0
Palavra: SODA
Palavra: AND
Palavra: JUICE
Palavra: DRINKS
Probabilidade: -1
Alfa: -5.0
Palavra: AND
Palavra: JUICE
Palavra: DRINKS
Palavra: WOULD
Probabilidade: -1
Alfa: -5.0
Palavra: JUICE
Palavra: DRINKS
Palavra: WOULD
Palavra: DISPROPORTIONATELY
Probabilidade: -1
Alfa: -5.0
Palavra: DRINKS
Palavra: WOULD
Palavra: DISPROPORTIONATELY
Palavra: INCREASE
Probabilidade: -1
Alfa: -5.0
Palavra: WOULD
Palavra: DISPROPORTIONATELY
Palavra: INCREASE
Palavra: TAXES
Probabilidade: -1
Alfa: -5.0
Palavra: DISPROPORTIONATELY
Palavra: INCREASE
Palavra: TAXES
Palavra: ON
Probabilidade: -1
Alfa: -5.0
Palavra: INCREASE
Palavra: TAXES
Palavra: ON
Palavra: LOW-INCOME
Probabilidade: -1
Alfa: -5.0
Palavra: TAXES
Palavra: ON
Palavra: LOW-INCOME
Palavra: FAMILIES
Probabilidade: -1
Alfa: -5.0
Palavra: ON
Palavra: LOW-INCOME
Palavra: FAMILIES
Palavra: IN
Probabilidade: -1
Alfa: -5.0
Palavra: LOW-INCOME
Palavra: FAMILIES
Palavra: IN
Palavra: PHILADELPHIA
Probabilidade: -1
Alfa: -5.0
['1', 'A tax on soda and juice drinks would disproportionately increase taxes on low-income families in Philadelphia']
Probabilidade do texto:  1
Probabilidade calculada: 0.9696969696969697
Palavra: AFTER
Palavra: TAKING
Palavra: HUNDREDS
Palavra: OF
Probabilidade: -1
Alfa: -5.0
Palavra: TAKING
Palavra: HUNDREDS
Palavra: OF
Palavra: THOUSANDS
Probabilidade: -1
Alfa: -5.0
Palavra: HUNDREDS
Palavra: OF
Palavra: THOUSANDS
Palavra: OF
Probabilidade: 0.34375
Alfa: 1.71875
Palavra: OF
Palavra: THOUSANDS
Palavra: OF
Palavra: DOLLARS
Probabilidade: 0.45
Alfa: 2.25
Palavra: THOUSANDS
Palavra: OF
Palavra: DOLLARS
Palavra: FROM
Probabilidade: -1
Alfa: -5.0
Palavra: OF
Palavra: DOLLARS
Palavra: FROM
Palavra: GOLDMAN
Probabilidade: -1
Alfa: -5.0
Palavra: DOLLARS
Palavra: FROM
Palavra: GOLDMAN
Palavra: SACHS
Probabilidade: -1
Alfa: -5.0
Palavra: FROM
Palavra: GOLDMAN
Palavra: SACHS
Palavra: AND
Probabilidade: -1
Alfa: -5.0
Palavra: GOLDMAN
Palavra: SACHS
Palavra: AND
Palavra: OTHER
Probabilidade: -1
Alfa: -5.0
Palavra: SACHS
Palavra: AND
Palavra: OTHER
Palavra: WALL
Probabilidade: -1
Alfa: -5.0
Palavra: AND
Palavra: OTHER
Palavra: WALL
Palavra: STREET
Probabilidade: -1
Alfa: -5.0
Palavra: OTHER
Palavra: WALL
Palavra: STREET
Palavra: BANKS
Probabilidade: -1
Alfa: -5.0
Palavra: WALL
Palavra: STREET
Palavra: BANKS
Palavra: DEBBIE
Probabilidade: -1
Alfa: -5.0
Palavra: STREET
Palavra: BANKS
Palavra: DEBBIE
Palavra: WASSERMAN
Probabilidade: -1
Alfa: -5.0
Palavra: BANKS
Palavra: DEBBIE
Palavra: WASSERMAN
Palavra: SCHULTZ
Probabilidade: -1
Alfa: -5.0
Palavra: DEBBIE
Palavra: WASSERMAN
Palavra: SCHULTZ
Palavra: HAS
Probabilidade: 0.375
Alfa: 1.875
Palavra: WASSERMAN
Palavra: SCHULTZ
Palavra: HAS
Palavra: VOTED
Probabilidade: 0.75
Alfa: 3.75
Palavra: SCHULTZ
Palavra: HAS
Palavra: VOTED
Palavra: TO
Probabilidade: -1
Alfa: -5.0
Palavra: HAS
Palavra: VOTED
Palavra: TO
Palavra: PREVENT
Probabilidade: -1
Alfa: -5.0
Palavra: VOTED
Palavra: TO
Palavra: PREVENT
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: TO
Palavra: PREVENT
Palavra: THE
Palavra: CONSUMER
Probabilidade: -1
Alfa: -5.0
Palavra: PREVENT
Palavra: THE
Palavra: CONSUMER
Palavra: FINANCIAL
Probabilidade: -1
Alfa: -5.0
Palavra: THE
Palavra: CONSUMER
Palavra: FINANCIAL
Palavra: PROTECTION
Probabilidade: 0.75
Alfa: 3.75
Palavra: CONSUMER
Palavra: FINANCIAL
Palavra: PROTECTION
Palavra: BUREAU
Probabilidade: 0.6666666666666666
Alfa: 3.333333333333333
Palavra: FINANCIAL
Palavra: PROTECTION
Palavra: BUREAU
Palavra: FROM
Probabilidade: -1
Alfa: -5.0
Palavra: PROTECTION
Palavra: BUREAU
Palavra: FROM
Palavra: REGULATING
Probabilidade: -1
Alfa: -5.0
Palavra: BUREAU
Palavra: FROM
Palavra: REGULATING
Palavra: PAYDAY
Probabilidade: -1
Alfa: -5.0
Palavra: FROM
Palavra: REGULATING
Palavra: PAYDAY
Palavra: LOANS
Probabilidade: -1
Alfa: -5.0
Palavra: REGULATING
Palavra: PAYDAY
Palavra: LOANS
Palavra: AND
Probabilidade: -1
Alfa: -5.0
Palavra: PAYDAY
Palavra: LOANS
Palavra: AND
Palavra: ADDRESSING
Probabilidade: -1
Alfa: -5.0
Palavra: LOANS
Palavra: AND
Palavra: ADDRESSING
Palavra: RACIAL
Probabilidade: -1
Alfa: -5.0
Palavra: AND
Palavra: ADDRESSING
Palavra: RACIAL
Palavra: DISCRIMINATION
Probabilidade: -1
Alfa: -5.0
Palavra: ADDRESSING
Palavra: RACIAL
Palavra: DISCRIMINATION
Palavra: IN
Probabilidade: -1
Alfa: -5.0
Palavra: RACIAL
Palavra: DISCRIMINATION
Palavra: IN
Palavra: CAR
Probabilidade: -1
Alfa: -5.0
Palavra: DISCRIMINATION
Palavra: IN
Palavra: CAR
Palavra: LOANS
Probabilidade: -1
Alfa: -5.0
['0.75', 'After taking hundreds of thousands of dollars from Goldman Sachs and other Wall Street banks Debbie Wasserman Schultz has voted to prevent the Consumer Financial Protection Bureau from regulating payday loans and addressing racial discrimination in car loans']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.9696969696969697
Palavra: KIP
Palavra: KINKEL
Palavra: AND
Palavra: CLACKAMAS
Probabilidade: -1
Alfa: -5.0
Palavra: KINKEL
Palavra: AND
Palavra: CLACKAMAS
Palavra: TOWN
Probabilidade: -1
Alfa: -5.0
Palavra: AND
Palavra: CLACKAMAS
Palavra: TOWN
Palavra: CENTER
Probabilidade: -1
Alfa: -5.0
Palavra: CLACKAMAS
Palavra: TOWN
Palavra: CENTER
Palavra: SHOOTINGS
Probabilidade: -1
Alfa: -5.0
Palavra: TOWN
Palavra: CENTER
Palavra: SHOOTINGS
Palavra: BOTH
Probabilidade: -1
Alfa: -5.0
Palavra: CENTER
Palavra: SHOOTINGS
Palavra: BOTH
Palavra: WHERE
Probabilidade: -1
Alfa: -5.0
Palavra: SHOOTINGS
Palavra: BOTH
Palavra: WHERE
Palavra: CITIZEN
Probabilidade: -1
Alfa: -5.0
Palavra: BOTH
Palavra: WHERE
Palavra: CITIZEN
Palavra: WITH
Probabilidade: -1
Alfa: -5.0
Palavra: WHERE
Palavra: CITIZEN
Palavra: WITH
Palavra: GUN
Probabilidade: -1
Alfa: -5.0
Palavra: CITIZEN
Palavra: WITH
Palavra: GUN
Palavra: STOPPED
Probabilidade: -1
Alfa: -5.0
Palavra: WITH
Palavra: GUN
Palavra: STOPPED
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: GUN
Palavra: STOPPED
Palavra: THE
Palavra: CRIM
Probabilidade: -1
Alfa: -5.0
['0', 'Kip Kinkel and Clackamas Town Center shootings both where citizen with gun stopped the crim']
Probabilidade do texto:  0
Probabilidade calculada: 0.9696969696969697
Palavra: NOT
Palavra: A
Palavra: SINGLE
Palavra: UNARMED
Probabilidade: -1
Alfa: -5.0
Palavra: A
Palavra: SINGLE
Palavra: UNARMED
Palavra: WHITE
Probabilidade: -1
Alfa: -5.0
Palavra: SINGLE
Palavra: UNARMED
Palavra: WHITE
Palavra: PERSON
Probabilidade: -1
Alfa: -5.0
Palavra: UNARMED
Palavra: WHITE
Palavra: PERSON
Palavra: HAS
Probabilidade: -1
Alfa: -5.0
Palavra: WHITE
Palavra: PERSON
Palavra: HAS
Palavra: BEEN
Probabilidade: -1
Alfa: -5.0
Palavra: PERSON
Palavra: HAS
Palavra: BEEN
Palavra: SHOT
Probabilidade: -1
Alfa: -5.0
Palavra: HAS
Palavra: BEEN
Palavra: SHOT
Palavra: BY
Probabilidade: -1
Alfa: -5.0
Palavra: BEEN
Palavra: SHOT
Palavra: BY
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: SHOT
Palavra: BY
Palavra: THE
Palavra: POLICE
Probabilidade: -1
Alfa: -5.0
Palavra: BY
Palavra: THE
Palavra: POLICE
Palavra: IN
Probabilidade: -1
Alfa: -5.0
Palavra: THE
Palavra: POLICE
Palavra: IN
Palavra: NEW
Probabilidade: -1
Alfa: -5.0
Palavra: POLICE
Palavra: IN
Palavra: NEW
Palavra: YORK
Probabilidade: -1
Alfa: -5.0
Palavra: IN
Palavra: NEW
Palavra: YORK
Palavra: IN
Probabilidade: -1
Alfa: -5.0
Palavra: NEW
Palavra: YORK
Palavra: IN
Palavra: ABOUT
Probabilidade: -1
Alfa: -5.0
Palavra: YORK
Palavra: IN
Palavra: ABOUT
Palavra: 45
Probabilidade: -1
Alfa: -5.0
Palavra: IN
Palavra: ABOUT
Palavra: 45
Palavra: YEARS
Probabilidade: -1
Alfa: -5.0
['0', 'Not a single unarmed white person has been shot by the police in New York in about 45 years']
Probabilidade do texto:  0
Probabilidade calculada: 0.9696969696969697
Palavra: IF
Palavra: I
Palavra: HAD
Palavra: NOT
Probabilidade: -1
Alfa: -5.0
Palavra: I
Palavra: HAD
Palavra: NOT
Palavra: ASKED
Probabilidade: -1
Alfa: -5.0
Palavra: HAD
Palavra: NOT
Palavra: ASKED
Palavra: FOR
Probabilidade: -1
Alfa: -5.0
Palavra: NOT
Palavra: ASKED
Palavra: FOR
Palavra: MY
Probabilidade: -1
Alfa: -5.0
Palavra: ASKED
Palavra: FOR
Palavra: MY
Palavra: EMAILS
Probabilidade: -1
Alfa: -5.0
Palavra: FOR
Palavra: MY
Palavra: EMAILS
Palavra: ALL
Probabilidade: -1
Alfa: -5.0
Palavra: MY
Palavra: EMAILS
Palavra: ALL
Palavra: TO
Probabilidade: -1
Alfa: -5.0
Palavra: EMAILS
Palavra: ALL
Palavra: TO
Palavra: BE
Probabilidade: -1
Alfa: -5.0
Palavra: ALL
Palavra: TO
Palavra: BE
Palavra: MADE
Probabilidade: -1
Alfa: -5.0
Palavra: TO
Palavra: BE
Palavra: MADE
Palavra: PUBLIC
Probabilidade: -1
Alfa: -5.0
Palavra: BE
Palavra: MADE
Palavra: PUBLIC
Palavra: NONE
Probabilidade: -1
Alfa: -5.0
Palavra: MADE
Palavra: PUBLIC
Palavra: NONE
Palavra: OF
Probabilidade: -1
Alfa: -5.0
Palavra: PUBLIC
Palavra: NONE
Palavra: OF
Palavra: THIS
Probabilidade: -1
Alfa: -5.0
Palavra: NONE
Palavra: OF
Palavra: THIS
Palavra: WOULD
Probabilidade: -1
Alfa: -5.0
Palavra: OF
Palavra: THIS
Palavra: WOULD
Palavra: HAVE
Probabilidade: -1
Alfa: -5.0
Palavra: THIS
Palavra: WOULD
Palavra: HAVE
Palavra: BEEN
Probabilidade: -1
Alfa: -5.0
Palavra: WOULD
Palavra: HAVE
Palavra: BEEN
Palavra: IN
Probabilidade: -1
Alfa: -5.0
Palavra: HAVE
Palavra: BEEN
Palavra: IN
Palavra: THE
Probabilidade: 1.0
Alfa: 5.0
Palavra: BEEN
Palavra: IN
Palavra: THE
Palavra: PUBLIC
Probabilidade: 0.0
Alfa: 0.0
Palavra: IN
Palavra: THE
Palavra: PUBLIC
Palavra: ARENA
Probabilidade: -1
Alfa: -5.0
['0.25', 'If I had not asked for my emails all to be made public none of this would have been in the public arena']
Probabilidade do texto:  0.25
Probabilidade calculada: 1.0
Palavra: IN
Palavra: THE
Palavra: WAKE
Palavra: OF
Probabilidade: 0.0
Alfa: 0.0
Palavra: THE
Palavra: WAKE
Palavra: OF
Palavra: HURRICANES
Probabilidade: -1
Alfa: -5.0
Palavra: WAKE
Palavra: OF
Palavra: HURRICANES
Palavra: KATRINA
Probabilidade: -1
Alfa: -5.0
Palavra: OF
Palavra: HURRICANES
Palavra: KATRINA
Palavra: AND
Probabilidade: -1
Alfa: -5.0
Palavra: HURRICANES
Palavra: KATRINA
Palavra: AND
Palavra: RITA
Probabilidade: -1
Alfa: -5.0
Palavra: KATRINA
Palavra: AND
Palavra: RITA
Palavra: OFFSHORE
Probabilidade: -1
Alfa: -5.0
Palavra: AND
Palavra: RITA
Palavra: OFFSHORE
Palavra: DRILLING
Probabilidade: -1
Alfa: -5.0
Palavra: RITA
Palavra: OFFSHORE
Palavra: DRILLING
Palavra: DID
Probabilidade: -1
Alfa: -5.0
Palavra: OFFSHORE
Palavra: DRILLING
Palavra: DID
Palavra: NOT
Probabilidade: -1
Alfa: -5.0
Palavra: DRILLING
Palavra: DID
Palavra: NOT
Palavra: CAUSE
Probabilidade: -1
Alfa: -5.0
Palavra: DID
Palavra: NOT
Palavra: CAUSE
Palavra: ANY
Probabilidade: -1
Alfa: -5.0
Palavra: NOT
Palavra: CAUSE
Palavra: ANY
Palavra: REAL
Probabilidade: -1
Alfa: -5.0
Palavra: CAUSE
Palavra: ANY
Palavra: REAL
Palavra: DIFFICULTIES
Probabilidade: -1
Alfa: -5.0
['0.5', 'In the wake of hurricanes Katrina and Rita offshore drilling did not cause any real difficulties']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.9696969696969697
Palavra: SAYS
Palavra: TAXES
Palavra: WERE
Palavra: RAISED
Probabilidade: -1
Alfa: -5.0
Palavra: TAXES
Palavra: WERE
Palavra: RAISED
Palavra: 115
Probabilidade: -1
Alfa: -5.0
Palavra: WERE
Palavra: RAISED
Palavra: 115
Palavra: TIMES
Probabilidade: -1
Alfa: -5.0
Palavra: RAISED
Palavra: 115
Palavra: TIMES
Palavra: IN
Probabilidade: -1
Alfa: -5.0
Palavra: 115
Palavra: TIMES
Palavra: IN
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: TIMES
Palavra: IN
Palavra: THE
Palavra: EIGHT
Probabilidade: -1
Alfa: -5.0
Palavra: IN
Palavra: THE
Palavra: EIGHT
Palavra: YEARS
Probabilidade: 0.5
Alfa: 2.5
Palavra: THE
Palavra: EIGHT
Palavra: YEARS
Palavra: BEFORE
Probabilidade: -1
Alfa: -5.0
Palavra: EIGHT
Palavra: YEARS
Palavra: BEFORE
Palavra: I
Probabilidade: -1
Alfa: -5.0
Palavra: YEARS
Palavra: BEFORE
Palavra: I
Palavra: BECAME
Probabilidade: -1
Alfa: -5.0
Palavra: BEFORE
Palavra: I
Palavra: BECAME
Palavra: GOVERNOR
Probabilidade: -1
Alfa: -5.0
Palavra: I
Palavra: BECAME
Palavra: GOVERNOR
Palavra: AND
Probabilidade: -1
Alfa: -5.0
Palavra: BECAME
Palavra: GOVERNOR
Palavra: AND
Palavra: THOSE
Probabilidade: -1
Alfa: -5.0
Palavra: GOVERNOR
Palavra: AND
Palavra: THOSE
Palavra: INCREASES
Probabilidade: -1
Alfa: -5.0
Palavra: AND
Palavra: THOSE
Palavra: INCREASES
Palavra: WERE
Probabilidade: -1
Alfa: -5.0
Palavra: THOSE
Palavra: INCREASES
Palavra: WERE
Palavra: PART
Probabilidade: -1
Alfa: -5.0
Palavra: INCREASES
Palavra: WERE
Palavra: PART
Palavra: OF
Probabilidade: -1
Alfa: -5.0
Palavra: WERE
Palavra: PART
Palavra: OF
Palavra: A
Probabilidade: 0.25
Alfa: 1.25
Palavra: PART
Palavra: OF
Palavra: A
Palavra: PATH
Probabilidade: -1
Alfa: -5.0
Palavra: OF
Palavra: A
Palavra: PATH
Palavra: THAT
Probabilidade: -1
Alfa: -5.0
Palavra: A
Palavra: PATH
Palavra: THAT
Palavra: LED
Probabilidade: -1
Alfa: -5.0
Palavra: PATH
Palavra: THAT
Palavra: LED
Palavra: TO
Probabilidade: -1
Alfa: -5.0
Palavra: THAT
Palavra: LED
Palavra: TO
Palavra: WEALTH
Probabilidade: -1
Alfa: -5.0
Palavra: LED
Palavra: TO
Palavra: WEALTH
Palavra: AND
Probabilidade: -1
Alfa: -5.0
Palavra: TO
Palavra: WEALTH
Palavra: AND
Palavra: JOBS
Probabilidade: -1
Alfa: -5.0
Palavra: WEALTH
Palavra: AND
Palavra: JOBS
Palavra: AND
Probabilidade: -1
Alfa: -5.0
Palavra: AND
Palavra: JOBS
Palavra: AND
Palavra: PEOPLE
Probabilidade: -1
Alfa: -5.0
Palavra: JOBS
Palavra: AND
Palavra: PEOPLE
Palavra: LEAVING
Probabilidade: -1
Alfa: -5.0
Palavra: AND
Palavra: PEOPLE
Palavra: LEAVING
Palavra: OUR
Probabilidade: -1
Alfa: -5.0
Palavra: PEOPLE
Palavra: LEAVING
Palavra: OUR
Palavra: STATE
Probabilidade: -1
Alfa: -5.0
['0.5', 'Says taxes were raised 115 times in the eight years before I became governor and those increases were part of a path that led to wealth and jobs and people leaving our state']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.9696969696969697
Palavra: THE
Palavra: GEORGIA
Palavra: SECRETARY
Palavra: OF
Probabilidade: -1
Alfa: -5.0
Palavra: GEORGIA
Palavra: SECRETARY
Palavra: OF
Palavra: STATES
Probabilidade: -1
Alfa: -5.0
Palavra: SECRETARY
Palavra: OF
Palavra: STATES
Palavra: OFFICE
Probabilidade: 0.5
Alfa: 2.5
Palavra: OF
Palavra: STATES
Palavra: OFFICE
Palavra: AND
Probabilidade: -1
Alfa: -5.0
Palavra: STATES
Palavra: OFFICE
Palavra: AND
Palavra: THE
Probabilidade: -1
Alfa: -5.0
Palavra: OFFICE
Palavra: AND
Palavra: THE
Palavra: GEORGIA
Probabilidade: -1
Alfa: -5.0
Palavra: AND
Palavra: THE
Palavra: GEORGIA
Palavra: STATE
Probabilidade: -1
Alfa: -5.0
Palavra: THE
Palavra: GEORGIA
Palavra: STATE
Palavra: ELECTIONS
Probabilidade: -1
Alfa: -5.0
Palavra: GEORGIA
Palavra: STATE
Palavra: ELECTIONS
Palavra: BOARD
Probabilidade: -1
Alfa: -5.0
Palavra: STATE
Palavra: ELECTIONS
Palavra: BOARD
Palavra: INVESTIGATE
Probabilidade: -1
Alfa: -5.0
Palavra: ELECTIONS
Palavra: BOARD
Palavra: INVESTIGATE
Palavra: AND
Probabilidade: -1
Alfa: -5.0
Palavra: BOARD
Palavra: INVESTIGATE
Palavra: AND
Palavra: PENALIZE
Probabilidade: -1
Alfa: -5.0
Palavra: INVESTIGATE
Palavra: AND
Palavra: PENALIZE
Palavra: HUNDREDS
Probabilidade: -1
Alfa: -5.0
Palavra: AND
Palavra: PENALIZE
Palavra: HUNDREDS
Palavra: OF
Probabilidade: -1
Alfa: -5.0
Palavra: PENALIZE
Palavra: HUNDREDS
Palavra: OF
Palavra: PEOPLE
Probabilidade: -1
Alfa: -5.0
Palavra: HUNDREDS
Palavra: OF
Palavra: PEOPLE
Palavra: GUILTY
Probabilidade: -1
Alfa: -5.0
Palavra: OF
Palavra: PEOPLE
Palavra: GUILTY
Palavra: OF
Probabilidade: -1
Alfa: -5.0
Palavra: PEOPLE
Palavra: GUILTY
Palavra: OF
Palavra: ELECTION
Probabilidade: -1
Alfa: -5.0
Palavra: GUILTY
Palavra: OF
Palavra: ELECTION
Palavra: FRAUD
Probabilidade: -1
Alfa: -5.0
['1', 'The Georgia Secretary of States Office and the Georgia State Elections Board investigate and penalize hundreds of people guilty of election fraud']
Probabilidade do texto:  1
Probabilidade calculada: 0.9696969696969697
Palavra: OREGON
Palavra: LEADS
Palavra: THE
Palavra: NATION
Probabilidade: -1
Alfa: -5.0
Palavra: LEADS
Palavra: THE
Palavra: NATION
Palavra: IN
Probabilidade: 0.6666666666666666
Alfa: 3.333333333333333
Palavra: THE
Palavra: NATION
Palavra: IN
Palavra: NUMBER
Probabilidade: -1
Alfa: -5.0
Palavra: NATION
Palavra: IN
Palavra: NUMBER
Palavra: OF
Probabilidade: -1
Alfa: -5.0
Palavra: IN
Palavra: NUMBER
Palavra: OF
Palavra: JOBS
Probabilidade: -1
Alfa: -5.0
Palavra: NUMBER
Palavra: OF
Palavra: JOBS
Palavra: PER
Probabilidade: -1
Alfa: -5.0
Palavra: OF
Palavra: JOBS
Palavra: PER
Palavra: CAPITA
Probabilidade: -1
Alfa: -5.0
Palavra: JOBS
Palavra: PER
Palavra: CAPITA
Palavra: IN
Probabilidade: -1
Alfa: -5.0
Palavra: PER
Palavra: CAPITA
Palavra: IN
Palavra: MANUFACTURING
Probabilidade: -1
Alfa: -5.0
['0', 'Oregon leads the nation in number of jobs per capita in manufacturing']
Probabilidade do texto:  0
Probabilidade calculada: 0.9696969696968119
Palavra: CALIFORNIAS
Palavra: PROPOSITION
Palavra: 63
Palavra: WOULD
Probabilidade: -1
Alfa: -5.0
Palavra: PROPOSITION
