text;ground_truth;found;phrases_found;out_of
Atlanta Tea Party co-founder Debbie Dooley wants gas taxes raised;0.5;0.031043683835743074;2;9
China owns more of our bonds than do Americans;0.0;0.0677731535173326;5;8
NAFTA allows a lot of trucks from Mexico for example to leave there and drive straight through without even being inspected;0.25;0.9550897081390645;8;20
Under the new health care law the first person a patient has to go to is a bureaucrat. That is called a panel;0.0;0.008340029740144028;13;22
As a result of welfare reform poverty levels went down to the lowest level ever for African-American children;0.5;0.7971139193746084;14;17
Wisconsin wages are declining at double the rate of other states;0.0;0.9006424878983273;5;10
Says Barack Obama said black males are two times more likely to be shot by a law enforcement officer than white males and that is a lie because there is no data;0.25;0.1433226779988761;21;31
I said no to higher taxes and fees;0.25;0.08226485089921554;7;7
Governor Palin is the most popular governor in the country;1.0;1.0;6;9
Im pro-life. Hes not;0.0;1.0;1;3
John Micas brother is an oil lobbyist and his daughter represents the natural gas industry;0.5;0.9907912719127215;5;14
Last year there were an additional 81000 pages of government regulations. If you stack that up it would be a three-story building;0.25;0.06288526244871384;11;21
The largest number of gamblers are from the poorest segments of the population;0.25;0.7971139193746084;7;12
Says Gov. Rick Scott cut state funding for PBS;0.75;0.18533752548816151;7;8
Attorney General Eric Holders own Justice Department precleared the voting changes in the 2011 law about early voting in Florida;0.5;0.1271199332352746;11;19
The city of Nelson Ga. is quieter than Mayberry;0.5;1.0;2;8
Says Chris Christie fired 6000 teachers;0.5;1.0;2;5
Currently it takes up to 25 years to obtain U.S. citizenship legally but the Senate bill would allow immigrants who came to the United States illegally to obtain citizenship in just 13 years;0.5;0.23777248704702314;23;32
Homeopathy acupuncture and aromatherapy have been given elevated legitimacy under the Affordable Care Act;0.5;0.4011779735260027;6;13
Says Will Hurd cosponsored a bill that would militarize our border and allow 200 miles of new roads to be built in the Big Bend region  cutting up our beloved park;0.5;0.15304122089037386;16;30
Attorney general candidate Brad Schimel is in cahoots with Wisconsin Right to Life to make abortion a crime in Wisconsin;0.25;0.07052341967296705;9;19
The founders of New Hampshire came up with the motto Live Free or Die;0.0;0.11709739336596892;8;13
Economic Development Commission Executive Director Keith Stokes sent me a letter and he said the taxpayers will never be on the hook for these bonds for 38 Studios;1.0;0.09198367682225927;17;27
Bill McCollum explained his lack of action on mortgage fraud by saying You cant do everything;1.0;0.9096863651585029;8;15
The United States is behind many countries in Europe in terms of the ability of every kid in America to get ahead;0.75;0.5745565325530761;13;21
The Alternative Minimum Taxwas created by Congress in 1969 to affect 155 wealthy Americans. Because it was never indexed for inflation those original 155 taxpayers has increased to affect about 3.5-million in 2006;1.0;0.13260909362901951;14;32
Says we are overcharging students to help pay for the health care law;0.5;0.002402201440979912;10;12
Says Ellen Rosenblum has said over and over again that this is a job where 80 percent of the job is being the governments lawyer;0.5;0.8573938066192223;15;24
New Jersey has lost over half of our pharmaceutical jobs to states you know not low-tax states like in the South but high-tax states like New York;0.75;0.10671965662439442;18;26
If the space-shuttle program is terminated Russia and China will be the only nations with the capability to launch humans into space;1.0;0.11709739336596892;8;21
The Super Bowl has one of the highest levels of human sex trafficking activity of any event in the country;0.25;0.24744717741822875;12;19
Says the reforms in state Issue 2 will save taxpayer dollar;0.75;0.13117796889088718;6;10
Says Scott Walker said he wouldnt touch the state civil service system but now supports overhauling it;0.25;0.8159969419830673;10;16
Says she couldnt take stimulus money because it required universal building codes;0.0;0.015488850777441998;6;11
Senate Democrats have never held up a Supreme Court nomination;0.75;0.031043683835743074;8;9
Almost 10 percent of Canadians came to visit Florida last year Canadians buy 7.4 percent of our homes in the state;1.0;0.2686546411267565;13;20
Regarding the Iraq War I was the one that said Dont go dont do it youre going to destabilize the Middle East;0.25;0.1359236236692586;17;21
The Iran deal trusts the Iranians to inspect themselves;0.0;0.0004016643820007326;3;8
More than three-quarters of the oil is gone;0.5;0.1009010494459629;5;7
Were the only nation in the world that does not use the military to secure our border;0.0;0.027711470823781892;16;16
We have more natural gas in this country than Saudi Arabia has oil;0.25;0.8544115487472517;12;12
Massachusetts is reporting a trend far below the national trend in the escalation of health-care costs in this year;0.25;0.8211737491161144;7;18
Initial efforts to strip airport contractors of their special diversity status has no effect on the contracts or the citys diversity goals;1.0;0.7044117477665384;9;21
More women were killed by their husbands or boyfriends since Sept. 11 than all the Americans who were killed by 9/11 or in Afghanistan and Iraq;1.0;0.9505615525654361;18;25
While states used to have regulatory power over fishing federal law now regulates down to the tenth of the inch the minimum size of fish that anglers can keep;0.0;0.8387331088193795;10;28
Social Security took seven years before anybody got the first check;0.25;0.060602031410441404;7;10
In most Muslim countries We cant have a church. Were not able to build synagogues. Its forbidden;0.0;0.16749810246995023;10;16
Says Barack Obama told the U.S. Coast Guard Academy that the number one threat to the military and the world today is global warming;0.25;0.06757147531464669;16;23
Says award-winning Milwaukee Public Schools teacher Megan Sampson was laid off because Gov. Scott Walker cut state aid to education;0.0;0.12276167578355912;11;19
Says Marshawn Lynch is second all-time in terms of average yards per rush only to Terrell Davis;0.5;1.0;4;16
When housing and transportation costs are combined Atlantas cost of living  typically perceived as relatively low  ranks as 7th worst out of 51 metros nationally;0.5;0.1853375254881614;7;24
Over the last 10 years Georgias public health has declined;0.5;0.9201687219013344;7;9
At his fathers bank Alexi made tens of millions in risky loans to convicted mobsters. Then the bank collapsed;0.5;0.298003258920189;9;18
North Carolina spends $855 less per student than it did before the Great Recession and we have one of the lowest per pupil spending levels in the nation;0.75;0.9285816132001613;20;27
The fact is 90-percent of Down Syndrome children were aborted in this country;0.25;0.060602031410441404;7;12
Over the past 35 years Florida families have paid into the National Flood Insurance Program over $16 billion four times more than the amount they have received in claim reimbursements;0.75;0.8677382183607913;20;29
Says President Barack Obama said when we got bin Laden terrorism problem solved;0.0;0.031043683835743074;8;12
Every year there is a slightly smaller percentage of American households owning guns;0.5;0.07553390906589597;9;12
A World Health Organization report shows that more people are dying of TB;0.5;0.15350534868061005;6;12
More than a quarter of mortgage borrowers are underwater and 11 percent of all homes are vacant;0.5;0.5535818835093673;7;16
Paul Ryans budget keeps the Obamacare taxes and spending cuts that paid for Obamacare but then cuts all of the benefits;0.75;0.7201209639752211;13;20
Agriculture contributes $71 billion to Georgias economy annually making it the states largest industry;0.75;0.15350534868060983;6;13
If Gov. Romneys plan goes into effect the average senior would have to pay $460 a year more in tax for their Social Security;0.25;0.0711396054451815;20;23
Says Lloyd Doggett voted for the health care stimulus and cap-and-trade bills;1.0;0.000315115905894503;5;11
Twenty four states have voter ID or comparable restrictions;0.5;1.0;2;8
On timing of right to work legislatio;0.5;0.0;2;6
President Obamas refusal to grant permits for offshore drilling is one reason gasoline prices are soaring;0.0;0.03489540483411813;9;15
On whether Barack Obama was born in the United States;0.0;0.02829244259052477;9;9
The merger of Georgia State University and Georgia Perimeter College will make GSU one of the largest universities in the nation with more than 54000 students;1.0;0.9534323047454116;14;25
Says Hillary Clinton savaged the dignity of people who accused Bill Clinton of sexual harassment or assault and shamed them;0.25;0.01029258752929274;7;19
In Florida we have the lowest in-state tuition of any state;0.25;0.18533752548816151;7;10
In Japan permanent residency is not given to Muslims the propagation of Islam is banned one cannot import a Koran published in the Arabic language and Muslims cannot even rent a house;0.0;0.956809432910264;8;31
Despite touting the economic stimulus as a great triumph The very same report however notes that unemployment will average 10 percent for the rest of the year;0.75;0.46685803096335354;14;26
Pasco County has the second highest population of homeless in all of Florida;0.75;0.8387331088193795;10;12
Says his Twitter account has 1.3 million followers;0.25;0.9963765649639224;3;7
You are three times more likely to be able to get a mortgage if youre a white applicant than if youre black or Hispanic even if you have the same credentials;0.0;0.5276339192809717;22;30
For six years I served our community as a conservative state legislator. In every one of those years I helped balance the states budget;0.25;0.746501560765658;17;23
The richest 1 percent of America will get a bigger tax cut through this bill than the family income of the average family here in Central Texas;0.75;0.8072644277247196;21;26
Says President Barack Obama gives students the right to repay federal loans as a clear fixed low percentage of their income for up to 20 years;0.75;0.04560678257445594;18;25
Since the beginning of the economic downturn in FY 2008 the state workforce has been reduced by 12.4 percent as part of overall cost savings measures to balance the budget to reduce revenues;0.25;0.10144075111813289;21;32
The United States already has the highest corporate tax rate in the world;0.75;0.627025280977941;11;12
About 22 percent of adults in Rhode Island and approximately 30 percent of youth ages 10-17 are considered obese;0.5;0.9451173752259074;13;18
Last year the U.S. womens soccer team generated $20 million more than the mens team and were paid almost four times less;0.25;0.9165730505645618;13;21
America is No. 1one in oil and gas;1.0;0.9267081548045458;5;7
Almost 95 percent of all Planned Parenthood pregnancy services were abortions;0.0;1.0;4;10
There was no panhandling when I left office;0.0;0.01015072526707328;5;7
The Republican Party raffled off an AR-15 assault rifle at the 2010 Oregon State Fair;0.75;0.6806821739359428;5;14
The number of killings of citizens by police is at a two-decade high;0.5;0.9267081548045458;5;12
During the 2005 fight over Social Security there were noisy demonstrations but they were outside the events and opponents were not disruptive crowds booed lines they didnt like but that was about it;0.0;0.07398683522930938;14;32
There are 7000 kids in New Hampshire who have health care because I helped to create the Childrens Health Insurance Program;1.0;0.12690722450409497;17;20
Georgia Secretary of State Brian Kemp is a career politician;0.0;0.060602031410441404;7;9
A new Rasmussen poll shows people oppose Sotomayors confirmation. Only 37 percent support it;0.5;0.01015072526707328;5;13
We had 6000 oil and gas spills in 2012 with more oil and gas spreading in the United States than the entire Exxon Valdez spill;0.75;0.31554000162000273;14;24
Says states that passed anti-illegal-immigrant legislation also had few Hispanic legislators;1.0;0.031043683835743074;2;10
President Barack Obama is the first president in history to cut Medicare by $700 billion;0.5;0.00871189556009766;14;14
Expanding Medicaid will worsen health care options for the most vulnerable among us in Texas;0.0;0.04697689497573665;8;14
We have unemployment that rivals the Great Depression;0.0;0.9963765649639224;3;7
Sen. McCain would occupy Iraq indefinitely against their wishes;0.0;0.9490473403632224;4;8
Says scientists predict sometime in the future an event that will kill somewhere between 80 and 90 million people;0.5;0.8878868857088473;8;18
Since 2008 U.S. crude oil output has increased by over 80 percent an increase of over 4 million barrels a day. That is the fastest increase in U.S. history;1.0;0.2515179899042397;16;28
Says Missouri needs a voter I.D. law because theres over 16 people in the state of Missouri who have been convicted of some type of voter fraud;0.5;0.10531157203115571;18;26
The actual deportations from the interior of the country are way down under President Obama;1.0;0.9096863651585029;8;14
Says businesses already pay most of the taxes;0.75;0.6806821739359428;5;7
President Obamas health care law represents a government takeover of health care;0.0;0.00048083098651385825;9;11
On taxes President Barack Obama wants to raise the top rate to 44.8 percent;0.75;0.0036351344576427413;8;13
Since the Fed was created in 1913 the U.S. Dollar has lost 98% of its purchasing power;0.5;0.15265361138282763;9;16
Says Milwaukee blacks have 55 percent male unemployment 60 percent truancy a 50 percent graduation rate the worst reading scores and lead in infant mortality;0.5;0.9201687219013344;14;24
The health care law was a 2733-page bill No amendments;0.5;2.5922963014402e-05;7;9
The Obama administration estimates the number of children at the border is going to increase to 150000 to 200000 next year;0.5;0.010337309556331498;15;20
Says Texas economy is about 30 percent larger than Australias;0.0;0.4438650547563838;7;9
Hair stylists are required to undergo more government scrutiny than foreclosure consultants;1.0;0.9935980710177585;4;11
Ninety percent of the people who work in this country work for companies under 100 people maybe even less than that;0.0;0.20217999124526598;14;20
Thirty-four percent of Hispanics dont have any health care at all dont have any health insurance;1.0;0.921143309947153;13;15
Says wrestling was a favorite sport of Abraham Lincoln;1.0;0.97116124645847;2;8
The Obama administrations cap-and-trade plan would create a $1761 yearly energy tax;0.0;0.01029258752929274;7;11
Regime change in Iraq took eight year;0.5;0.13117796889088718;3;6
Women of childbearing age spend 68 percent more in out-of-pocket health care costs than men;0.75;0.1853375254881614;7;14
Says Hillary Clintons plan would bring in 620000 refugees in her first term alone with no effective way to screen or vet them. Her plan would cost $400 billion in terms of lifetime welfare and entitlement costs;0.0;0.08818656920191381;20;36
Weve seen property taxes go down for the first time in 12 years on a median valued home;0.75;0.7387338174515128;13;17
Rhode Island is leading our nation in foreclosures;0.0;0.9267081548045458;5;7
President Obamas health-care law will add trillions of dollars in debt;0.0;0.00636576330366323;7;10
About 47 percent of able-bodied people in the state of Maine dont work;0.0;0.8878868857088473;8;12
When these undocumented students graduate from college theyre still illegal aliens. They cannot get a job;1.0;0.20284524427559458;11;15
Women receive only 77 cents for every dollar a man earns;0.75;0.15265361138282763;9;10
Research performed by economists has shown no consistent positive impact on jobs income or tax revenues arising from stadiums or sports franchises;1.0;0.97116124645847;4;21
My border security efforts have led to a 60 percent decrease in border crime;0.0;0.07553390906589597;9;13
Says when I voted against an increase in the minimum wage it was in the 80s;0.0;0.20217999124526598;14;15
Says that Rep. Betty Sutton would rather riot with Occupy Wall Street than stand up for Ohio families;0.0;0.016675334647348494;11;17
We spend $18 billion a year on making sure that the federal government has immigrant enforcement agents. Thats more than DEA and the ATF and the FBI and all the other enforcement agencies combined;0.5;0.1627678261516099;23;33
Forty-five percent of Americans went without needed care because of costs in 2007;0.75;0.09494004425670388;8;12
Lyme disease is one of the fastest growing infectious diseases in the United States and Rhode Island has the second-highest incidence of this disease in the country;0.5;0.4949643332838253;16;26
Says President Barack Obama initially said the national health-care mandate isnt a tax but his administration now says it is a tax;0.75;0.07398683522930938;14;21
There are still more people uninsured today than when Obama was elected president;0.5;0.09614114540687013;10;12
The federal government owns tens of thousands of properties that are vacant or underused;1.0;0.18533752548816151;7;13
Says her representation of an ex-boyfriend who was then my friend in a family law case is something that lawyers do on a regular basis;0.0;0.8809025235450235;11;24
You dont know if this the H1N1 vaccine is gonna cause neurological damage like it did in the 1970s;0.25;0.9755545220112364;12;18
You cant pass a budget in the Senate of the United States without 60 votes;0.0;0.326981981931729;10;14
Hillary Clinton advocates a freeze on foreclosures. Barack Obama said no;1.0;0.023878554487305803;5;10
Our pension system is the only one in the country thats 100 percent funded;1.0;0.4166735599919358;10;13
We have the lowest percentage of Americans working today of any year since 1977;0.75;0.9267081548045458;10;13
In 2010 everybody said you cant dare let guns go into the national parks and of course the rapes murders robberies and assaults are down about 85 percent since we did that;0.0;0.9068313606811593;18;31
Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College;1.0;0.027942846375459185;12;17
Barack Obama said hes going to attack Pakistan and embrace Iranian President Mahmoud Ahmadinejad;0.0;0.006818032771859772;8;13
Every 1 percent increase in the number of Ohioans with bachelors degrees means economic activity growing the next year and for each year thereafter by $2.5 billion dollars;0.75;0.6543232883776062;16;27
Says Since 1994 when VAWA was first passed incidents of domestic violence have dropped more than 50 percent;1.0;0.9886525751451447;12;17
Illegal aliens are costing Georgia taxpayers over a billion dollars every year;0.5;0.04697689497573665;8;11
Says Gerald Daugherty is endorsed by the Austin American-Statesman;0.0;0.023878554487305803;5;8
Under Cuccinellis tax cut plan school divisions across Virginia could be forced to fire over 8000 teachers;0.0;0.13117796889088718;6;16
There are 3 million jobs available in America that are not filled because too many of our people dont have the skills for those jobs;0.5;0.81540276220444;17;24
Rhode Island has invested less in tourism economic development and economic development personnel than four nearby states;0.25;0.9096863651585029;8;16
President Obama has said he is going to cut veterans benefits;0.5;0.13117796889088718;9;10
Says Scott Walker is forcing some women to undergo a transvaginal probe to get an abortion;0.5;0.02557505820950101;10;15
Ninety percent of American workers dont own their own business;0.75;0.9309264286773948;5;9
Protesters caused $7.5 million in damage to the Wisconsin State Hous;0.0;0.1009010494459629;5;10
The insurance industry is actually run by mostly Democrats;0.0;0.01015072526707328;5;8
Says a 9-year-old girl was recently raped in Austin Texas by a guy previously caught four times and released;0.5;0.11250502026381104;8;18
In a period of roughly 72 hours a small group of angry black students managed to force the resignation of the two highest ranking officials at that school;0.5;0.05201190599553551;14;27
Weve doubled our use of renewable energy;0.25;0.1009010494459629;5;6
Over the last 30 years extreme poverty has been cut in half;0.75;0.9006424878983273;10;11
In 2009 his first year as mayor Julin Castro received a seven-figure referral fee that smells like a dirty financial gift from notorious personal injury lawyer Mikal Watts a major Obama donor;0.25;0.9096863651585029;8;31
House Republican plan would increase costs for Oregon seniors by $6000 with health care vouchers instead of Medicar;0.75;0.07738132670369802;10;17
Our own National Security Agency says that Irans nuclear ambitions are advancing and at the same time we are slashing our own nuclear arsenal;0.75;0.04248498074410878;12;23
In the recent House special election in Florida Democrats got outspent in a Republican district;0.25;0.9201687219013344;7;14
Says a growing number of extremely premature babies survive into healthy childhood;0.75;0.0040722473924635905;3;11
When mentioning Villanovas buzzer-beating win in the national championships Hillary Clinton said: I love those come-from-behind victories;0.25;0.031043683835743074;4;16
By 2014 there will be one administrator for every teacher on college campuses in the United States;0.5;0.24744717741822875;12;16
Says as we sit right now Medicare if we do nothing will be gone in eight years if we do nothing to it;0.0;0.1009010494459629;15;22
Says Howard Zinn an anti-American Marxist wrote the most popular textbook thats taught in our high schools in America;0.25;0.23665318268165159;8;18
Says Harry Reid has a better voting attendance record than these three Congressmen;0.75;0.08226485089921554;7;12
We now have more jobs in solar than we do in oil;0.0;0.8387331088193795;10;11
ISIS is now the predominant Islamist group in Benghazi;0.25;0.3085829037118937;5;8
As many as a quarter of our students arent even finishing high school;0.75;0.25346672160429407;8;12
In the Wisconsin health insurance exchange the Society of Actuaries points out that therell be according to them an 82 percent increase in individual premiums over the next couple years under Obamacare;0.5;0.7235392052889096;18;31
Rick Perry is taking money away from hurricane victims and diverting it to remodel the Governors Mansion;0.0;0.11250502026381104;8;16
Given how expansive our program already was expanding Medicaid in New Jersey due to Obamacare was a relatively small expansion;0.75;0.09614114540687013;10;19
The reason why Cubans dont have access to 21st century telecommunications like smart phones like access to the Internet is because it is illegal in Cuba;0.75;0.2114559422228548;15;25
Since 2010 America has put more people back to work than Europe Japan and all advanced economies combined;0.5;0.8743553520487756;12;17
Says Barack Obamas approval rating is right in the average for second-term presidents at this point;0.5;0.1009010494459629;10;15
50% of Hispanic students count on Pell Grants to pay for college;1.0;0.9267081548045458;10;11
On George Allens U.S. senate candidacy;0.0;0.015488850777441998;3;5
Says there are ample means to tell when someone is a Christian in the Middle East by name by where theyre born their birth certificates;0.5;0.22146966850567318;11;24
In 2006 I went out and authored a letter with 24 other senators asking for major reform of Freddie and Fannie warning of a meltdown and a bubble in the housing market;0.25;0.04248498074410878;12;31
Justin Amash is rated Michigans No. 1 conservative by National Right to Life;0.0;0.97116124645847;2;12
Says Marcy Kaptur has attacked his military service and training in the Air Force showing disrespect for veterans;0.0;0.7780095116447306;8;17
Emails released to the public show Hillary Clinton discussed the location of Ambassador Stevens who of course was murdered in Libya;0.5;0.025043399314460313;9;20
The city building code violations on my properties only involve exterior issues;0.0;0.11807509224605794;3;11
People can use food stamps for anything including to go to Hawaii and even millionaires can qualify;0.0;0.09494004425670388;8;16
You can hire lots of bureaucrats. Thats what the presidents done. Hes added 135000 people to the government workforce;0.5;0.031043683835743074;10;18
The Milwaukee County Boards staff grew from four workers to 38 over four decades and now costs taxpayers a lot more while the total county workforce was more than cut in half in the same period;0.75;0.8743553520487756;21;35
Under Rick Scott there has been a historic $20 billion in funds for education;0.5;0.20284524427559458;11;13
Says President Barack Obama has launched twice as many strikes oncountries that are predominantly Muslim than President George W. Bush;0.75;0.02905194128551225;11;19
Nine hundred people have been fired since I became secretary of Veterans Affairs. Weve got 60 people that we fired who have manipulated wait times;0.0;0.6417773833146957;11;24
President Obamashealth care law is a government takeover of healthcare;0.0;0.0031761165464979646;7;9
Says private-sector job growth in 2011 places New Jersey in the top third among all of the states;0.5;0.5935810736912612;12;17
In Rhode Island Nearly 9 percent of covered employees go out on short term disability every year with an average outage from work of almost 12 weeks each;0.5;0.7824339849398543;11;27
The Milwaukee County executive can sell the public museum the airport and the zoo  all on his own without County Board approva;0.75;0.4600224954276072;9;21
Sen. Obama wants to enact the single largest tax increase since the Second World War;0.0;0.06288526244871384;11;14
In 2011 Carlos Lpez-Cantera staunchly supported a Florida bill modeled after Arizonas immigration la;0.25;0.01015072526707328;5;13
Says that data from the Center on Budget and Policy Priorities suggest that the Texas budget gap is worse than New Yorks about as bad as Californias but not quite up to New Jersey levels;0.75;0.01990399697648415;21;34
Two-thirds of the people who receive the minimum wage are female;0.75;0.298003258920189;9;10
Any Republican that has led for two months and led every state has won the GOP nomination;0.5;0.9788569633235733;13;16
Both McCain and Bush favor tax breaks for oil companies;0.0;0.6806821739359428;5;9
1 percent of candidates that the National Rifle Association endorsed in 2012 won;0.0;0.23665318268165159;8;12
Says Donald Trumps polling numbers show that hes the highest with Hispanics that any Republican has ever been;0.0;0.939851526574347;11;17
Marco Rubio wants to raise the Social Security retirement age and cut benefits;0.5;0.005826348713782958;10;12
Discretionary spending has increased over 20-some percent in two years if you dont include the stimulus. If you put in the stimulus its over 80 percent;0.5;0.515112986471472;16;25
The University of Wisconsin-Milwaukee has 2.8 students per faculty member tied for second-lowest in its history since 1994;0.0;0.9515965314930882;6;17
Oregon Health Plan rations covered procedures under certain circumstance;0.5;0.9733900290327403;2;8
On the Iran nuclear dea;0.5;0.015488850777441998;3;4
Georgias unemployment rate has exceeded the national rate for 50 consecutive months;1.0;0.9218399655363416;7;11
On charging a toll for motorists to use Ga. 400 after it was slated to expir;0.0;0.07738132670369802;5;15
A $10 million fire fee proposal in St. Petersburg was inspired by Gov. Rick Scott;0.0;0.031043683835743074;8;14
The startup rate of Hispanic businesses is three times the national rate;0.5;0.7971139193746084;7;11
He made time to go to the gym but canceled a visit with wounded troops. Seems the Pentagon wouldnt allow him to bring cameras;0.25;0.9096863651585029;8;23
Says he cut tax rates five time;0.5;0.8801301300591148;3;6
Bruce Starr was the only senator to vote for stronger ethics laws and greater accountability;0.0;0.049926435571783556;10;14
The Broward Republican Executive Committee had the liberal League of Women Voters Guide removed from the Broward Supervisor of Elections website;0.5;0.031477537289628765;7;20
Judge Sotomayor has said that policy is made on the U.S. Court of Appeals;0.5;0.12276167578355912;11;13
People on potshoot each other stab each other strangle each other drive under the influence kill families;0.25;0.13117796889088718;6;16
Since taking office in January 2011 the rainy day fund has increased by 226 percent;1.0;0.9817075902965845;12;14
Says that as Providences mayor David Cicilline said the city had a world-class school system. Not only did Providence not have a world-class school system but as measured was amongst the last school system in the entire country;0.0;0.5848683941797759;19;37
Georgia crackdown on illegal immigration costs state farmers $400 million last year;0.25;0.015488850777441998;6;11
Americans now spend 100 days out of the year working for government before we even start working for ourselves;0.75;0.4011779735260027;12;18
Ive shut down pill mills;0.25;0.0;1;4
We defied the stand-down orders during the Benghazi attack;0.25;0.0040722473924635905;3;8
In 2002 Iran was more or less an American ally;0.5;0.9888901300486119;6;9
About 30 percent of those released from Guantanamo have re-entered the fight;0.25;0.8211737491161144;7;11
Says his release of 33 years of tax returns is more than any presidential candidate in history;1.0;0.1039084579232551;11;16
He stood up to Barack Obama by passing legislation that prevents you from being forced to join government health plans or buy health insurance against your will;0.5;0.1538369106925157;15;26
I never proposed privatizing the Milwaukee County airport;1.0;0.015488850777441998;3;7
Before this day is out 18 more veterans will have taken their own lives. That is the daily average it is intolerable and it has to stop;1.0;0.20217999124526598;14;26
Greg Abbott defended more than $5 billion in public school funding cuts in fighting hundreds of school districts in court;0.5;0.07398683522930938;14;19
The word progressivewas created as a substitute forcommunist;0.0;0.015488850777441998;3;7
More Georgians have jobs than at any other time since October 2008;1.0;0.5455245360105156;7;11
A Florida judge ruled parts of Obamacare unconstitutional;0.75;0.0040722473924635905;3;7
When Standard Poors dropped our credit rating what they said is we dont have an ability to repay our debt. I was proved right in my position that the debt ceiling should not have been raised;0.0;0.15352429161103454;24;35
We do know that Romney personally approved over $70 million in fictional losses to the IRS as part of the notorious Son of Boss tax scandal one of the largest tax avoidance schemes in history;0.5;0.3269819819317292;15;34
President Barack Obama has doubled the size of government since he took office;0.0;0.06719654931834529;12;12
The House of Representatives just voted 300-131 to remove country-of-origin labeling on chicken pork and beef sold in the U.S;1.0;0.9096863651585029;8;19
Says his administration has made progress on border enforcement by putting more boots on the southern border than at any time in our history and reducing illegal crossings to their lowest levels in 40 years;0.5;0.17772855349861283;24;34
The Chinese are there in Syria;0.0;0.0519754409182156;4;5
Says Sen. Rand Pauls 2011 budget included a big cut in the CDC;1.0;0.007346586581891579;8;12
Youve seen where were now going from a $700 million surplus to getting into the next biennium with almost a $750 million deficit;0.5;0.97116124645847;12;22
Russia has more diversity in its governmental representation than we do in Texas;0.25;0.8211737491161144;7;12
Says Russ Feingold wanted to get money out of politics. Now hes profiting from that same dark money;0.5;0.09614114540687013;10;17
DeWine took $1.9 million from big banks supported legislation that helped Bernie Madoff make millions and protected predatory lenders while families lost their homes;0.25;0.02905194128551225;11;23
Says Bobby Jindals parents used his birthright citizenship to become Americans making him an anchor baby;0.0;0.13117796889088718;3;15
The U.S. would gainrevenue by cutting personal income tax rates in half and ending tax breaks;1.0;0.4600224954276072;9;15
Says Detroit dumping a bunch of sewage in Lake Erie causes big problems for Ohio;0.5;0.0006192302430327867;5;14
Under Obamacare Virginia taxpayers would have been forced to pay for abortions if the General Assembly had not recently intervened;0.0;0.061715980085124134;15;19
Says Patrick Murphy is the only candidate to have voted against every measure to fund Zika;0.0;0.06719654931834529;12;15
We had a No Child Left Behind a similar piece of legislation in our state a number of years ago well before the federal law. And its had a big impact here. Its improved schools;1.0;0.27264741045098795;21;34
Classified material has a header which says top-secret secret confidential. Nothing and I will repeat this and this is verified in the report by the Department of Justice none of the emails sent or received by me had such a header;0.75;0.12690722450409497;17;40
Were the seventh highest taxed state in America. And thats not just state its local as well;0.0;0.07052341967296694;9;16
Says he predicts the weather better than Punxsutawney Phil;0.75;0.11807509224605794;3;8
Says stimulus money went to buy electric cars from Finland as a payback to Obama supporters;0.0;0.031043683835743074;6;15
Allen West called Social Security a Ponzi scheme and said this countrys got to get on sound footing by destroying it;0.0;0.11140839944042491;13;20
On eliminating the influence of money in policy campaign;0.0;0.3269819819317292;5;8
Says it wasnt until he and a Senate colleague were able to wrangle the actual streaming video from BP that scientists were able to calculate the oil spill flow;0.75;0.8475965278394939;13;28
A bag of Cheetos costs less to buy than an apple and in some Milwaukee neighborhoods good luck trying to find an apple or a banana or some sort of healthy optio;0.75;0.1009010494459629;10;31
Under Virginia law if you are a non-federally licensed gun dealer you cannot get a background check even if you want one;0.25;0.8489668784564026;15;21
Says the GOP is helping pay for Justice Rebecca Bradleys campaign and she recently skipped court to attend an event paid for by Scott Walkers lobbyist friends;0.75;0.10394527442592028;13;26
Senator Webb was a reliable vote for President Obama and Senator Harry Reid;1.0;0.015360598224165023;8;12
Says he is the only candidate in the race for Clackamas County Chair who will refuse to join the Public Employees Retirement System;1.0;0.1449458532325525;18;22
92 million Americans arent working;0.25;0.031043683835743074;2;4
Homicides against blacks have tripled since Floridas stand your ground law has been in existence;0.0;0.7971139193746084;7;14
Says Donald Trump is the first person running for president Republican or Democrat who refused to say that he would respect the results of this election;0.75;0.23665318268165159;20;25
The downsizing of Pinellas County government resulted in about 1200 people being laid off in a 12 percent unemployment market. I can tell you that every one of them was hired from the time that Ms. Latvala went into office in 2000;0.0;0.1587490935292406;22;41
Says Austin Mayor Lee Leffingwell voted for a toll lane on MoPac;1.0;0.0040722473924635905;6;11
In the last 10 years weve only had 7000 barrels of oil spilled in the Gulf not counting hurricanes. This well is spewing that amount every day and a half;0.75;0.770473681037928;16;29
Thanks to President Bushs policies.The income gap is now higher than at any time since the Great Depression;0.5;0.8023925870632663;14;17
Santorum also voted for a teapot museum in North Carolina;0.5;0.01015072526707328;5;9
In Wisconsin Gov. Scott Walker has created a manufacturing-led jobs recovery. 30000 new jobs were created this year with 15000 created in the struggling manufacturing sector;0.5;0.1470079429750929;15;25
Polls indicate that white people think that black people are less intelligent. They think theyre less trustworthy less patriotic;0.5;0.9668606804942278;9;18
If every small business in our state on average was able to create one new job we would cut our unemployment rate in half;0.5;0.2047605247708918;21;23
Congress criminals Scientologists and other groups are exempt from Obamacare;0.25;0.006818032771859772;4;9
About 40 percent of workers dont have a single paid sick day;0.75;0.5455245360105156;7;11
