Data:    (DD/MM/AAAA)18/5/2019
Palavra: WHO
Palavra: VOTED
Probabilidade: 0.5
Alfa: 1
Palavra: WHO
Palavra: VOTED
Palavra: FOR
Probabilidade: 0.5
Alfa: 1
Palavra: VOTED
Palavra: FOR
Palavra: PRESIDENT
Probabilidade: 0.5
Alfa: 1
Palavra: FOR
Palavra: PRESIDENT
Palavra: BARACK
Probabilidade: 0.5
Alfa: 1
Palavra: PRESIDENT
Palavra: BARACK
Palavra: OBAMAS
Probabilidade: 0.375
Alfa: 1
Palavra: BARACK
Palavra: OBAMAS
Palavra: JOBS
Probabilidade: 0.5
Alfa: 1
Palavra: OBAMAS
Palavra: JOBS
Palavra: BILL.
Probabilidade: 0.5
Alfa: 1
['1', 'Says George LeMieux was one of two Republicans who voted for President Barack Obamas jobs bill.']
Probabilidade do texto:  1
Probabilidade calculada: 0.646240234375
Palavra: A
Palavra: PRECINCT
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: PRECINCT
Palavra: IN
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: THE
Palavra: ALLEN
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: ALLEN
Palavra: WEST-PATRICK
Probabilidade: 0.5
Alfa: 1
Palavra: ALLEN
Palavra: WEST-PATRICK
Palavra: MURPHY
Probabilidade: 0.5
Alfa: 1
Palavra: WEST-PATRICK
Palavra: MURPHY
Palavra: RECOUNT
Probabilidade: 0.5
Alfa: 1
Palavra: MURPHY
Palavra: RECOUNT
Palavra: HAS
Probabilidade: 0.5
Alfa: 1
Palavra: RECOUNT
Palavra: HAS
Palavra: 7
Probabilidade: 0.5
Alfa: 1
Palavra: HAS
Palavra: 7
Palavra: REGISTERED
Probabilidade: 0.5
Alfa: 1
Palavra: 7
Palavra: REGISTERED
Palavra: VOTERS
Probabilidade: 0.5
Alfa: 1
Palavra: REGISTERED
Palavra: VOTERS
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: VOTERS
Palavra: IN
Palavra: GUATEMALAN
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: GUATEMALAN
Palavra: COMMUNITY
Probabilidade: 0.5
Alfa: 1
Palavra: GUATEMALAN
Palavra: COMMUNITY
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: COMMUNITY
Palavra: AND
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: THE
Palavra: TALLY
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: TALLY
Palavra: SHOWED
Probabilidade: 0.5
Alfa: 1
Palavra: TALLY
Palavra: SHOWED
Palavra: 900
Probabilidade: 0.5
Alfa: 1
Palavra: SHOWED
Palavra: 900
Palavra: VOTED!!!!!
Probabilidade: 0.5
Alfa: 1
['0', 'A precinct in the Allen West-Patrick Murphy recount has 7 registered voters in Guatemalan community and the tally showed 900 voted!!!!!']
Probabilidade do texto:  0
Probabilidade calculada: 0.6666660308837891
Palavra: ABOUT
Palavra: 230000
Palavra: PEOPLE
Probabilidade: 0.5
Alfa: 1
Palavra: 230000
Palavra: PEOPLE
Palavra: THAT
Probabilidade: 0.5
Alfa: 1
Palavra: PEOPLE
Palavra: THAT
Palavra: WERE
Probabilidade: 0.5
Alfa: 1
Palavra: THAT
Palavra: WERE
Palavra: ON
Probabilidade: 0.5
Alfa: 1
Palavra: WERE
Palavra: ON
Palavra: UNEMPLOYMENT
Probabilidade: 0.5
Alfa: 1
Palavra: ON
Palavra: UNEMPLOYMENT
Palavra: WHEN
Probabilidade: 0.5
Alfa: 1
Palavra: UNEMPLOYMENT
Palavra: WHEN
Palavra: I
Probabilidade: 0.5
Alfa: 1
Palavra: WHEN
Palavra: I
Palavra: TOOK
Probabilidade: 1.0
Alfa: 1
Palavra: I
Palavra: TOOK
Palavra: OFFICE
Probabilidade: 0.5
Alfa: 1
Palavra: TOOK
Palavra: OFFICE
Palavra: ARE
Probabilidade: 0.5
Alfa: 1
Palavra: OFFICE
Palavra: ARE
Palavra: NOT
Probabilidade: 0.5
Alfa: 1
Palavra: ARE
Palavra: NOT
Palavra: ON
Probabilidade: 0.5
Alfa: 1
Palavra: NOT
Palavra: ON
Palavra: UNEMPLOYMENT
Probabilidade: 0.5
Alfa: 1
Palavra: ON
Palavra: UNEMPLOYMENT
Palavra: NOW.
Probabilidade: 0.5
Alfa: 1
['0.75', 'About 230000 people that were on unemployment when I took office are not on unemployment now.']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.671875
Palavra: ONE
Palavra: PERSON
Palavra: KATHLEEN
Probabilidade: 0.5
Alfa: 1
Palavra: PERSON
Palavra: KATHLEEN
Palavra: SEBELIUS
Probabilidade: 0.5
Alfa: 1
Palavra: KATHLEEN
Palavra: SEBELIUS
Palavra: WAS
Probabilidade: 0.5
Alfa: 1
Palavra: SEBELIUS
Palavra: WAS
Palavra: GOING
Probabilidade: 0.5
Alfa: 1
Palavra: WAS
Palavra: GOING
Palavra: TO
Probabilidade: 0.75
Alfa: 1
Palavra: GOING
Palavra: TO
Palavra: DETERMINE
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: DETERMINE
Palavra: WHETHER
Probabilidade: 0.5
Alfa: 1
Palavra: DETERMINE
Palavra: WHETHER
Palavra: OR
Probabilidade: 0.5
Alfa: 1
Palavra: WHETHER
Palavra: OR
Palavra: NOT
Probabilidade: 0.5
Alfa: 1
Palavra: OR
Palavra: NOT
Palavra: 10-YEAR-OLD
Probabilidade: 0.5
Alfa: 1
Palavra: NOT
Palavra: 10-YEAR-OLD
Palavra: LUNG
Probabilidade: 0.5
Alfa: 1
Palavra: 10-YEAR-OLD
Palavra: LUNG
Palavra: PATIENT
Probabilidade: 0.5
Alfa: 1
Palavra: LUNG
Palavra: PATIENT
Palavra: SARAH
Probabilidade: 0.5
Alfa: 1
Palavra: PATIENT
Palavra: SARAH
Palavra: MURNAGHAN
Probabilidade: 0.5
Alfa: 1
Palavra: SARAH
Palavra: MURNAGHAN
Palavra: WOULD
Probabilidade: 0.5
Alfa: 1
Palavra: MURNAGHAN
Palavra: WOULD
Palavra: LIVE
Probabilidade: 0.5
Alfa: 1
Palavra: WOULD
Palavra: LIVE
Palavra: OR
Probabilidade: 0.5
Alfa: 1
Palavra: LIVE
Palavra: OR
Palavra: DIE.
Probabilidade: 0.5
Alfa: 1
['0.25', 'One person Kathleen Sebelius was going to determine whether or not 10-year-old lung patient Sarah Murnaghan would live or die.']
Probabilidade do texto:  0.25
Probabilidade calculada: 0.6666469573974609
Palavra: RON
Palavra: KLEIN
Palavra: REPEATEDLY
Probabilidade: 0.5
Alfa: 1
Palavra: KLEIN
Palavra: REPEATEDLY
Palavra: VOTED
Probabilidade: 0.5
Alfa: 1
Palavra: REPEATEDLY
Palavra: VOTED
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: VOTED
Palavra: IN
Palavra: FAVOR
Probabilidade: 0.0
Alfa: 1
Palavra: IN
Palavra: FAVOR
Palavra: OF
Probabilidade: 0.0
Alfa: 1
Palavra: FAVOR
Palavra: OF
Palavra: AMNESTY
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: AMNESTY
Palavra: FOR
Probabilidade: 0.5
Alfa: 1
Palavra: AMNESTY
Palavra: FOR
Palavra: ILLEGAL
Probabilidade: 0.5
Alfa: 1
Palavra: FOR
Palavra: ILLEGAL
Palavra: IMMIGRANTS.
Probabilidade: 0.5
Alfa: 1
['0', 'Ron Klein repeatedly voted in favor of amnesty for illegal immigrants.']
Probabilidade do texto:  0
Probabilidade calculada: 0.6640625
Palavra: LOCAL
Palavra: LAW
Palavra: ENFORCEMENT
Probabilidade: 0.5
Alfa: 1
Palavra: LAW
Palavra: ENFORCEMENT
Palavra: .
Probabilidade: 0.5
Alfa: 1
Palavra: ENFORCEMENT
Palavra: .
Palavra: .
Probabilidade: 0.5
Alfa: 1
Palavra: .
Palavra: .
Palavra: .
Probabilidade: 0.5
Alfa: 1
Palavra: .
Palavra: .
Palavra: WILL
Probabilidade: 0.5
Alfa: 1
Palavra: .
Palavra: WILL
Palavra: HAVE
Probabilidade: 0.5
Alfa: 1
Palavra: WILL
Palavra: HAVE
Palavra: ACCESS
Probabilidade: 0.5
Alfa: 1
Palavra: HAVE
Palavra: ACCESS
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: ACCESS
Palavra: TO
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: THE
Palavra: [OBAMACARE]
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: [OBAMACARE]
Palavra: DATA
Probabilidade: 0.5
Alfa: 1
Palavra: [OBAMACARE]
Palavra: DATA
Palavra: HUBS
Probabilidade: 0.5
Alfa: 1
Palavra: DATA
Palavra: HUBS
Palavra: TREASURE
Probabilidade: 0.5
Alfa: 1
Palavra: HUBS
Palavra: TREASURE
Palavra: TROVE
Probabilidade: 0.5
Alfa: 1
Palavra: TREASURE
Palavra: TROVE
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: TROVE
Palavra: OF
Palavra: PERSONAL
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: PERSONAL
Palavra: INFO.
Probabilidade: 0.5
Alfa: 1
['0', 'Local law enforcement . . . will have access to the [Obamacare] Data Hubs treasure trove of personal info.']
Probabilidade do texto:  0
Probabilidade calculada: 0.6666641235351562
Palavra: DURING
Palavra: HIS
Palavra: TENURE
Probabilidade: 0.5
Alfa: 1
Palavra: HIS
Palavra: TENURE
Palavra: AS
Probabilidade: 0.5
Alfa: 1
Palavra: TENURE
Palavra: AS
Palavra: MAYOR
Probabilidade: 0.5
Alfa: 1
Palavra: AS
Palavra: MAYOR
Palavra: HE
Probabilidade: 0.5
Alfa: 1
Palavra: MAYOR
Palavra: HE
Palavra: SAW
Probabilidade: 0.5
Alfa: 1
Palavra: HE
Palavra: SAW
Palavra: HOUSTONS
Probabilidade: 0.5
Alfa: 1
Palavra: SAW
Palavra: HOUSTONS
Palavra: CRIME
Probabilidade: 0.5
Alfa: 1
Palavra: HOUSTONS
Palavra: CRIME
Palavra: RATES
Probabilidade: 0.5
Alfa: 1
Palavra: CRIME
Palavra: RATES
Palavra: DROP
Probabilidade: 0.5
Alfa: 1
Palavra: RATES
Palavra: DROP
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: DROP
Palavra: TO
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: THE
Palavra: LOWEST
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: LOWEST
Palavra: LEVELS
Probabilidade: 0.5
Alfa: 1
Palavra: LOWEST
Palavra: LEVELS
Palavra: IN
Probabilidade: 0.0
Alfa: 1
Palavra: LEVELS
Palavra: IN
Palavra: MORE
Probabilidade: 0.0
Alfa: 1
Palavra: IN
Palavra: MORE
Palavra: THAN
Probabilidade: 0.375
Alfa: 1
Palavra: MORE
Palavra: THAN
Palavra: 25
Probabilidade: 0.75
Alfa: 1
Palavra: THAN
Palavra: 25
Palavra: YEARS.
Probabilidade: 0.75
Alfa: 1
['1', 'During his tenure as mayor he saw Houstons crime rates drop to the lowest levels in more than 25 years.']
Probabilidade do texto:  1
Probabilidade calculada: 0.7864599227905273
Palavra: BARACK
Palavra: OBAMAS
Palavra: COLUMBIA
Probabilidade: 0.5
Alfa: 1
Palavra: OBAMAS
Palavra: COLUMBIA
Palavra: UNIVERSITY
Probabilidade: 0.5
Alfa: 1
Palavra: COLUMBIA
Palavra: UNIVERSITY
Palavra: ID
Probabilidade: 0.5
Alfa: 1
Palavra: UNIVERSITY
Palavra: ID
Palavra: SAYS
Probabilidade: 0.5
Alfa: 1
Palavra: ID
Palavra: SAYS
Palavra: HE
Probabilidade: 0.5
Alfa: 1
Palavra: SAYS
Palavra: HE
Palavra: WAS
Probabilidade: 1.0
Alfa: 1
Palavra: HE
Palavra: WAS
Palavra: A
Probabilidade: 0.75
Alfa: 1
Palavra: WAS
Palavra: A
Palavra: FOREIGN
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: FOREIGN
Palavra: STUDENT
Probabilidade: 0.5
Alfa: 1
Palavra: FOREIGN
Palavra: STUDENT
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: STUDENT
Palavra: AND
Palavra: WENT
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: WENT
Palavra: BY
Probabilidade: 0.5
Alfa: 1
Palavra: WENT
Palavra: BY
Palavra: BARRY
Probabilidade: 0.5
Alfa: 1
Palavra: BY
Palavra: BARRY
Palavra: SOETORO.
Probabilidade: 0.5
Alfa: 1
['0', 'Barack Obamas Columbia University ID says he was a foreign student and went by Barry Soetoro.']
Probabilidade do texto:  0
Probabilidade calculada: 0.666015625
Palavra: JOHN
Palavra: MCCAIN
Palavra: ONE
Probabilidade: 0.5
Alfa: 1
Palavra: MCCAIN
Palavra: ONE
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: ONE
Palavra: OF
Palavra: THE
Probabilidade: 0.2727272727272727
Alfa: 1
Palavra: OF
Palavra: THE
Palavra: RICHEST
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: RICHEST
Palavra: PEOPLE
Probabilidade: 0.5
Alfa: 1
Palavra: RICHEST
Palavra: PEOPLE
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: PEOPLE
Palavra: IN
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: A
Palavra: SENATE
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: SENATE
Palavra: FILLED
Probabilidade: 0.5
Alfa: 1
Palavra: SENATE
Palavra: FILLED
Palavra: WITH
Probabilidade: 0.5
Alfa: 1
Palavra: FILLED
Palavra: WITH
Palavra: MILLIONAIRES
Probabilidade: 0.5
Alfa: 1
Palavra: WITH
Palavra: MILLIONAIRES
Palavra: SAYS
Probabilidade: 0.5
Alfa: 1
Palavra: MILLIONAIRES
Palavra: SAYS
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: SAYS
Palavra: THE
Palavra: SOLUTION
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: SOLUTION
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: SOLUTION
Palavra: TO
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: THE
Palavra: HOUSING
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: HOUSING
Palavra: CRISIS
Probabilidade: 0.5
Alfa: 1
Palavra: HOUSING
Palavra: CRISIS
Palavra: IS
Probabilidade: 0.5
Alfa: 1
Palavra: CRISIS
Palavra: IS
Palavra: FOR
Probabilidade: 0.5
Alfa: 1
Palavra: IS
Palavra: FOR
Palavra: PEOPLE
Probabilidade: 0.5
Alfa: 1
Palavra: FOR
Palavra: PEOPLE
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: PEOPLE
Palavra: TO
Palavra: GET
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: GET
Palavra: A
Probabilidade: 0.0
Alfa: 1
Palavra: GET
Palavra: A
Palavra: SECOND
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: SECOND
Palavra: JOB
Probabilidade: 0.5
Alfa: 1
Palavra: SECOND
Palavra: JOB
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: JOB
Palavra: AND
Palavra: SKIP
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: SKIP
Palavra: THEIR
Probabilidade: 0.5
Alfa: 1
Palavra: SKIP
Palavra: THEIR
Palavra: VACATIONS.
Probabilidade: 0.5
Alfa: 1
['0.25', 'John McCain one of the richest people in a Senate filled with millionaires says the solution to the housing crisis is for people to get a second job and skip their vacations.']
Probabilidade do texto:  0.25
Probabilidade calculada: 0.6614583364941857
Palavra: TERRY
Palavra: MCAULIFFE
Palavra: WANTS
Probabilidade: 0.5
Alfa: 1
Palavra: MCAULIFFE
Palavra: WANTS
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: WANTS
Palavra: TO
Palavra: RAISE
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: RAISE
Palavra: YOUR
Probabilidade: 0.5
Alfa: 1
Palavra: RAISE
Palavra: YOUR
Palavra: TAXES
Probabilidade: 0.5
Alfa: 1
Palavra: YOUR
Palavra: TAXES
Palavra: $1700
Probabilidade: 0.5
Alfa: 1
Palavra: TAXES
Palavra: $1700
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: $1700
Palavra: TO
Palavra: PAY
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: PAY
Palavra: FOR
Probabilidade: 0.25
Alfa: 1
Palavra: PAY
Palavra: FOR
Palavra: HIS
Probabilidade: 0.5
Alfa: 1
Palavra: FOR
Palavra: HIS
Palavra: INFINITE
Probabilidade: 0.5
Alfa: 1
Palavra: HIS
Palavra: INFINITE
Palavra: PROMISES.
Probabilidade: 0.5
Alfa: 1
['0', 'Terry McAuliffe wants to raise your taxes $1700 to pay for his infinite promises.']
Probabilidade do texto:  0
Probabilidade calculada: 0.6876220703125
Palavra: HYPOCRISY
Palavra: AT
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: AT
Palavra: THE
Palavra: CLINTON
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: CLINTON
Palavra: FOUNDATION:
Probabilidade: 0.5
Alfa: 1
Palavra: CLINTON
Palavra: FOUNDATION:
Palavra: TOP
Probabilidade: 0.5
Alfa: 1
Palavra: FOUNDATION:
Palavra: TOP
Palavra: MALE
Probabilidade: 0.5
Alfa: 1
Palavra: TOP
Palavra: MALE
Palavra: STAFF
Probabilidade: 0.5
Alfa: 1
Palavra: MALE
Palavra: STAFF
Palavra: MADE
Probabilidade: 0.5
Alfa: 1
Palavra: STAFF
Palavra: MADE
Palavra: ON
Probabilidade: 0.5
Alfa: 1
Palavra: MADE
Palavra: ON
Palavra: AVERAGE
Probabilidade: 0.5
Alfa: 1
Palavra: ON
Palavra: AVERAGE
Palavra: $218029
Probabilidade: 0.5
Alfa: 1
Palavra: AVERAGE
Palavra: $218029
Palavra: WHILE
Probabilidade: 0.5
Alfa: 1
Palavra: $218029
Palavra: WHILE
Palavra: TOP
Probabilidade: 0.5
Alfa: 1
Palavra: WHILE
Palavra: TOP
Palavra: FEMALE
Probabilidade: 0.5
Alfa: 1
Palavra: TOP
Palavra: FEMALE
Palavra: STAFF
Probabilidade: 0.5
Alfa: 1
Palavra: FEMALE
Palavra: STAFF
Palavra: MADE
Probabilidade: 0.5
Alfa: 1
Palavra: STAFF
Palavra: MADE
Palavra: $153014
Probabilidade: 0.5
Alfa: 1
Palavra: MADE
Palavra: $153014
Palavra: FROM
Probabilidade: 0.5
Alfa: 1
Palavra: $153014
Palavra: FROM
Palavra: 2010-2014.
Probabilidade: 0.5
Alfa: 1
['0.5', 'Hypocrisy at the Clinton Foundation: Top male staff made on average $218029 while top female staff made $153014 from 2010-2014.']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.6666679382324219
Palavra: SINCE
Palavra: THE
Palavra: FEDERAL
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: FEDERAL
Palavra: VIOLENCE
Probabilidade: 0.5
Alfa: 1
Palavra: FEDERAL
Palavra: VIOLENCE
Palavra: AGAINST
Probabilidade: 0.5
Alfa: 1
Palavra: VIOLENCE
Palavra: AGAINST
Palavra: WOMEN
Probabilidade: 0.5
Alfa: 1
Palavra: AGAINST
Palavra: WOMEN
Palavra: ACT
Probabilidade: 0.5
Alfa: 1
Palavra: WOMEN
Palavra: ACT
Palavra: WAS
Probabilidade: 0.5
Alfa: 1
Palavra: ACT
Palavra: WAS
Palavra: ADOPTED
Probabilidade: 0.5
Alfa: 1
Palavra: WAS
Palavra: ADOPTED
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: ADOPTED
Palavra: IN
Palavra: 1994
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: 1994
Palavra: CASES
Probabilidade: 0.5
Alfa: 1
Palavra: 1994
Palavra: CASES
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: CASES
Palavra: OF
Palavra: DOMESTIC
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: DOMESTIC
Palavra: VIOLENCE
Probabilidade: 0.5
Alfa: 1
Palavra: DOMESTIC
Palavra: VIOLENCE
Palavra: HAVE
Probabilidade: 0.5
Alfa: 1
Palavra: VIOLENCE
Palavra: HAVE
Palavra: FALLEN
Probabilidade: 0.5
Alfa: 1
Palavra: HAVE
Palavra: FALLEN
Palavra: BY
Probabilidade: 0.5
Alfa: 1
Palavra: FALLEN
Palavra: BY
Palavra: 67
Probabilidade: 0.5
Alfa: 1
Palavra: BY
Palavra: 67
Palavra: PERCENT.
Probabilidade: 0.5
Alfa: 1
['0.75', 'Since the federal Violence Against Women Act was adopted in 1994 cases of domestic violence have fallen by 67 percent.']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.6666679382324219
Palavra: SAYS
Palavra: FEDERAL
Palavra: LAW
Probabilidade: 0.5
Alfa: 1
Palavra: FEDERAL
Palavra: LAW
Palavra: ENFORCEMENT
Probabilidade: 0.5
Alfa: 1
Palavra: LAW
Palavra: ENFORCEMENT
Palavra: OFFICERS
Probabilidade: 0.5
Alfa: 1
Palavra: ENFORCEMENT
Palavra: OFFICERS
Palavra: CUT
Probabilidade: 0.5
Alfa: 1
Palavra: OFFICERS
Palavra: CUT
Palavra: OFF
Probabilidade: 0.5
Alfa: 1
Palavra: CUT
Palavra: OFF
Palavra: QUESTIONING
Probabilidade: 0.5
Alfa: 1
Palavra: OFF
Palavra: QUESTIONING
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: QUESTIONING
Palavra: OF
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: THE
Palavra: CHRISTMAS
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: CHRISTMAS
Palavra: DAY
Probabilidade: 0.5
Alfa: 1
Palavra: CHRISTMAS
Palavra: DAY
Palavra: UNDERWEAR
Probabilidade: 0.5
Alfa: 1
Palavra: DAY
Palavra: UNDERWEAR
Palavra: BOMBER
Probabilidade: 0.5
Alfa: 1
Palavra: UNDERWEAR
Palavra: BOMBER
Palavra: BY
Probabilidade: 0.5
Alfa: 1
Palavra: BOMBER
Palavra: BY
Palavra: GIVING
Probabilidade: 0.5
Alfa: 1
Palavra: BY
Palavra: GIVING
Palavra: HIM
Probabilidade: 0.5
Alfa: 1
Palavra: GIVING
Palavra: HIM
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: HIM
Palavra: A
Palavra: MIRANDA
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: MIRANDA
Palavra: WARNING
Probabilidade: 0.5
Alfa: 1
Palavra: MIRANDA
Palavra: WARNING
Palavra: AFTER
Probabilidade: 0.5
Alfa: 1
Palavra: WARNING
Palavra: AFTER
Palavra: 30
Probabilidade: 0.5
Alfa: 1
Palavra: AFTER
Palavra: 30
Palavra: MINUTES
Probabilidade: 0.5
Alfa: 1
Palavra: 30
Palavra: MINUTES
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: MINUTES
Palavra: OF
Palavra: QUESTIONING.
Probabilidade: 0.5
Alfa: 1
['0.5', 'Says federal law enforcement officers cut off questioning of the Christmas Day underwear bomber by giving him a Miranda warning after 30 minutes of questioning.']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.6666666269302368
Palavra: ON
Palavra: LEGALIZING
Palavra: ILLEGAL
Probabilidade: 0.5
Alfa: 1
Palavra: LEGALIZING
Palavra: ILLEGAL
Palavra: IMMIGRANTS.
Probabilidade: 0.5
Alfa: 1
['0.5', 'On legalizing illegal immigrants.']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.75
Palavra: NEARLY
Palavra: HALF
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: HALF
Palavra: OF
Palavra: ALL
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: ALL
Palavra: PREGNANCIES
Probabilidade: 0.5
Alfa: 1
Palavra: ALL
Palavra: PREGNANCIES
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: PREGNANCIES
Palavra: IN
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: THE
Palavra: U.S.
Probabilidade: 0.07142857142857142
Alfa: 1
Palavra: THE
Palavra: U.S.
Palavra: ARE
Probabilidade: 0.5
Alfa: 1
Palavra: U.S.
Palavra: ARE
Palavra: UNINTENDED.
Probabilidade: 0.5
Alfa: 1
['1', 'Nearly half of all pregnancies in the U.S. are unintended.']
Probabilidade do texto:  1
Probabilidade calculada: 0.59765625
Palavra: WE
Palavra: ARE
Palavra: BORROWING
Probabilidade: 0.5
Alfa: 1
Palavra: ARE
Palavra: BORROWING
Palavra: SAUDI
Probabilidade: 0.5
Alfa: 1
Palavra: BORROWING
Palavra: SAUDI
Palavra: MONEY
Probabilidade: 0.5
Alfa: 1
Palavra: SAUDI
Palavra: MONEY
Palavra: FOR
Probabilidade: 0.5
Alfa: 1
Palavra: MONEY
Palavra: FOR
Palavra: SAUDI
Probabilidade: 0.5
Alfa: 1
Palavra: FOR
Palavra: SAUDI
Palavra: OIL
Probabilidade: 0.5
Alfa: 1
Palavra: SAUDI
Palavra: OIL
Palavra: WITH
Probabilidade: 0.5
Alfa: 1
Palavra: OIL
Palavra: WITH
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: WITH
Palavra: THE
Palavra: RESULT
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: RESULT
Palavra: BEING
Probabilidade: 0.5
Alfa: 1
Palavra: RESULT
Palavra: BEING
Palavra: DEPENDENCY
Probabilidade: 0.5
Alfa: 1
Palavra: BEING
Palavra: DEPENDENCY
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: DEPENDENCY
Palavra: AND
Palavra: DEBT.
Probabilidade: 0.5
Alfa: 1
['0.5', 'We are borrowing Saudi money for Saudi oil with the result being dependency and debt.']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.6666259765625
Palavra: SAYS
Palavra: THERE
Palavra: ARE
Probabilidade: 0.5
Alfa: 1
Palavra: THERE
Palavra: ARE
Palavra: HOMES
Probabilidade: 0.5
Alfa: 1
Palavra: ARE
Palavra: HOMES
Palavra: FOR
Probabilidade: 0.5
Alfa: 1
Palavra: HOMES
Palavra: FOR
Palavra: SALE
Probabilidade: 0.5
Alfa: 1
Palavra: FOR
Palavra: SALE
Palavra: ON
Probabilidade: 0.5
Alfa: 1
Palavra: SALE
Palavra: ON
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: ON
Palavra: AND
Palavra: AROUND
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: AROUND
Palavra: OSWEGO
Probabilidade: 0.5
Alfa: 1
Palavra: AROUND
Palavra: OSWEGO
Palavra: LAKE
Probabilidade: 0.5
Alfa: 1
Palavra: OSWEGO
Palavra: LAKE
Palavra: RIGHT
Probabilidade: 0.5
Alfa: 1
Palavra: LAKE
Palavra: RIGHT
Palavra: NOW
Probabilidade: 0.5
Alfa: 1
Palavra: RIGHT
Palavra: NOW
Palavra: FOR
Probabilidade: 0.5
Alfa: 1
Palavra: NOW
Palavra: FOR
Palavra: UNDER
Probabilidade: 0.5
Alfa: 1
Palavra: FOR
Palavra: UNDER
Palavra: $150000
Probabilidade: 0.5
Alfa: 1
Palavra: UNDER
Palavra: $150000
Palavra: THAT
