text;ground_truth;found;phrases_found;out_of
Under Hosni Mubaraks rule Egypt received more American dollars than any country besides Israel;1.0;1.0;1;12
You know our current president is Muslim. You know hes not even an American;0.0;0.0;3;12
Says the typical homeowner will pay $4 more per month if library district passes;1.0;-1;0;12
Says the headlines tell the story of how Walker has mismanaged Milwaukee Count;0.0;1.0;1;11
Probably less than 4 percent of Wisconsin residents are enjoying the subsidies from Obamacare;1.0;0.39444150104911824;4;12
8 Syrians caught at Texas border in Laredo;0.25;-1;0;6
Five members of the Common Cause Georgia board accepted maximum campaign contributions;0.5;0.7013776033366;2;10
Every other democracy in the world has a health care system that covers everybody and we dont;0.0;0.2713856881169494;7;15
Says Tom Nelson backed higher taxes on Social Security costing Wisconsin seniors $95 million;0.0;0.06810278974304973;2;12
The U.S. has the highest unintended pregnancy rate of any Western industrialized country;0.75;0.23654877881217407;3;11
Bill White used D.C. connections from his job in the Clinton administration to form a company that did business in the Middle East and defaulted on a $60 million loan;0.5;0.23654877881217395;6;28
Says Nathan Deal killed pro-gun bills in 2013;0.25;-1;0;6
I do provide universal health care;0.25;1.0;1;4
On the last night of the General Assembly by 11 oclock 95 to 98 percent of the business was done. So we really didnt have that late-night session. We were just holding on one bill;0.0;0.5896227749614039;5;33
Says she was misquoted and didnt say that the Israeli ambassador said what the Republicans are doing is dangerous for Israel;0.0;0.014145233668985902;3;19
Says his promise of 250000 new private sector jobs was a big goal;0.75;0.9828176568382776;3;11
Says Donald Trump always pays his bills promptly;0.0;1.0;1;6
One would have to go back more than a century to find a scenario where a presidents nominee for the Supreme Court was confirmed by the opposition party in the Senate when the vacancy occurred during an election year;1.0;0.32735948185793373;11;37
More than three women per day lose their lives at the hands of their partners;1.0;0.7013776033366;4;13
Ninety percent of people living in Gaza dont have access even to water;0.75;0.7976284195673701;5;11
Says Barack Obama said that ordinary men and women are too small-minded to govern their own affairs and that individuals should surrender their rights to an all-powerful sovereign;0.0;0.20770417368151228;3;26
Promotes a chart saying that Barack Obama has increased the debt by 16 percent compared to George W. Bush who increased it by 115 percent;0.0;0.8242317349523417;8;23
Says a man in Ferguson Mo. was photographed holding a sign that said No mother should have to fear for her sons life every time he robs a store;0.0;0.0032723856034438947;5;27
Says Hillary Clinton went toe-to-toe with Russia as secretary of state to do the New START agreement to reduce Russias nuclear stockpile;0.5;0.20770417368151228;6;20
America has lost nearlyone third of its manufacturing jobs since 1997 following the enactment of disastrous trade deals supported by Bill and Hillary Clinton;0.5;0.7976284195673701;5;22
Says Rick Perry and the Republican-controlled Texas Legislature managed to slash the budget of the volunteer fire departments in our state by 75 percent in the last legislative session reducing their abilities to fight recent wildfires;0.0;0.1544847148028109;9;34
Former Georgia congressman Bob Barr voted to raise his own pay;0.5;0.004637989970786016;4;9
Says Mitt Romneys plan calls for a $5 trillion tax cut;0.5;0.11789879159264338;4;9
Louisianas film incentives program is so big they actually shot an upcoming film initially titled Dont Mess With Texas in New Orleans;0.5;1.0;1;20
Says Scott Walker wants to make abortion illegal even in cases of rape incest or to protect the life of the mother;1.0;0.5711011661125206;13;20
It is estimated that Arizona has lost more than $100 million in hospitality industry revenues since passage of the Arizona immigration laws;0.5;0.4210784348999539;5;20
The Seattle Times called Patty Murray a prolific sponsor of earmarks. Patty even defended the Bridge to Nowhere;0.75;0.06810278974304973;2;16
Theres going to be a slowdown and delays in flights as a result of the sequester;0.75;0.03561573486590808;6;14
Virginia now is the number one exporter of agricultural products to Cuba. We have now jumped to number one;1.0;0.08505706348692699;4;17
McCain economic adviser Phil Gramm is the architect of some of the deregulation in Washington that helped cause the mess on Wall Street;0.5;1.0;2;21
There are more members of the U.S. Senate than the number of WI families who would benefit from GOP estate tax break;0.75;0.37070541967678583;8;20
New Jersey has the second highest rate of institutionalization of people with developmental disabilities in America. Only Texas puts more of its citizens  confines more of its citizens  to institutions than New Jersey;0.75;0.8479680821457027;8;31
The spillover violence from Mexico in Texas is real and it is escalating;0.25;1.0;2;11
Says of Mitch McConnellWhat can happen in 30 years? A senator can become a multi-millionaire in public office;0.25;-1;0;16
Since taking office President Obama has signed into law spending increases of nearly 25 percent for domestic government agencies an 84 percent increase when you include the failed stimulus;0.5;0.4210784348999539;5;27
Paula Deen supported and campaigned for Barack Obama;0.0;0.08505706348692699;2;6
In Virginia Medicaid has grown by 1600 percent in the last 30 years;1.0;0.3223161333718103;5;11
Creflo Dollar has endorsed Republican Donald Trump for president;0.0;-1;0;7
Russia and China absolutely said clearly they would not keep economic sanctions on Iran if the United States walked away from the deal;0.75;0.4210784348999539;5;21
Says Mitt Romneys plan rolls back regulations on banks;0.75;0.06810278974304973;2;7
If Austin voters reject Proposition 1 a completely new City-run criminal background check process will cost millions in processing fees additional staff and bureaucracy with taxpayers getting the bill;0.0;-1;0;27
In the states that allow open carry violent crime was 23 percentlower;0.5;0.703142758885611;5;10
Says76 percent of all voters in the United States say they want Johnson-Weld by name in the presidential debates;0.5;0.35957515364923753;4;17
Says New Jersey is losing 50 football fields of open space to development every day and the more we develop upstream the more flooding we have downstream;0.5;0.32788358816263674;4;25
Many of Hillary Clintons friends took bigger deductions than me. Warren Buffett took a massive deduction. George Soros who is a friend of hers took a massive deduction;0.25;1.0;1;26
Says Carl proposed a windfall tax on real estate development when he was a Metro Councilor;0.25;1.0;3;14
Says 93 percent of blacks in America are killed by other blacks;0.75;0.06810278974304973;2;10
We live in a time of historically low violent crime rates and historically high gun ownership rates nationally;0.5;0.9230052760483702;2;16
Bill Nelson voted for higher taxes 150 times;0.0;0.0;1;6
Charges on the Republican Party of Florida credit card were made with my money;0.25;0.11789879159264338;4;12
Says U.S. Senate candidate Tammy Baldwin proposed a $3.9 trillion tax increase  a tax increase so extreme that even Nancy Pelosi voted against it;0.75;0.0009633298744252672;6;22
A Scott Rothstein victim says that he was swindled by Charlie Crist;0.0;0.08505706348692699;2;10
We have the fourth highest in-state tuition for public universities in the country;1.0;0.9113517791915363;5;11
Says Scott Bruun supports allowing corporations to secretly funnel millions of dollars to front groups to finance attack ads;0.5;1.0;4;17
The president said he was going to create daylight between ourselves and Israel;0.75;0.13806470813290406;5;11
Says Debo Adegbile was nominated to serve as a judge on the U.S. Circuit Court of Appeals and was abruptly withdrawn by the administration;0.0;0.23654877881217407;3;22
Pls refer to Jan.1 tax changes appropriately: theyre OBAMA TAX HIKES theyll slam every Americans savings investments job opportunit;0.0;-1;0;17
Rep. Paul Hodes D-N.H. voted for the pork-filled stimulus bill  $1.9 million to study ants in Africa $39 million for office upgrades for politicians;0.25;0.06244912855820939;5;22
Without ethanol gas prices would be at least 15% higher. With gas at four bucks that means youre saving 12 bucks on a 20 gallon fill up;0.5;1.0;1;25
Says Paul Workman voted in the Democrat primary supporting Democrats with his vote;1.0;0.20770417368151228;3;11
Says Congressman Eric Cantor wants to eliminate Social Security;0.0;1.0;1;7
Says Donald Trump has said he wants to be neutral on Israel and the Palestinian;0.5;0.15687821595943252;7;13
In April Sen. McCain came out against helping women earn equal pay for equal work;0.75;0.0;3;13
Says the Obama administration plans to ban all weapons for U.S. citizens through international treaties;0.0;0.001952957557980306;5;13
Says Fort Hood near Killeen Texas is the largest military installation in the free world;0.5;0.7013776033366;4;13
As attorney general I have prosecuted judges district attorneys and other public officials across Texas who violated that public trust who have been corrupted;1.0;0.005792623310811429;2;22
Forty-seven percent of Americans pay no income tax;1.0;0.20770417368151228;6;6
Macys sent a letter to Rick Perry urging him to veto equal pay bill;1.0;0.0;2;12
Says Ted Cruzs father was with Lee Harvey Oswald before the assassination of President John F. Kennedy;0.0;0.7013776033366;4;15
Because of Democratic tax hikes New Jersey ended a decade with fewer private sector jobs for the first time in recorded history;0.25;0.4210784348999539;5;20
Says Mitt Romney would deny gay people the right to adopt children;0.0;0.06810278974304973;2;10
Says U.S. Rep. Bruce Poliquin voted to force seniors to pay more for prescription drugs;0.5;0.014145233668985902;3;13
Austin is the biggest city in America with a Tier One research university UT-Austin but without a medical school;0.75;1.0;6;17
In Rhode Island a recent study showed that among a group of people who had been homeless for a year or more Medicaid costs averaged about $60000 per person;0.0;0.15687821595943252;7;27
On protecting Social Security benefits and changing the retirement age;0.0;0.005792623310811429;2;8
Legally it doesnt make any difference which state district you live in when running for Congress;1.0;0.08505706348692699;2;14
Says his tax and fee cuts will save households $540 over two years;0.25;0.04913216863855341;3;11
Americans bought into climate change in 2004-06 but then most began wandering away from this issue;0.5;-1;0;14
Baseball and insurance are the only industries exempt from antitrust laws;0.0;0.0;1;9
The health care law includes tort reform;0.0;0.0033460377504114236;3;5
Says women care most about jobs and the econom;1.0;0.9770076510031275;2;7
McCain tells of a fellow Vietnam POW who was beaten for fashioning an American flag that became an inspirational symbol to fellow POWs;1.0;-1;0;21
Already the Affordable Care Act is helping to slow the growth of Medicares health care costs;0.5;0.13806470813290406;5;14
Mt. Hood Community College is No. 1 on average and top faculty pay and benefits;0.75;0.9671367832120615;3;13
The health care bills will be mandated spending. You cant cut it regardless of the budget circumstances;0.5;0.014145233668985902;3;15
If the U.S. stops adding to the Strategic Petroleum Reserve it will lessen worldwide demand for oil and reduce prices;0.25;0.005792623310811429;4;18
Every survey shows strong satisfaction with private coverage;0.5;-1;0;6
Says 600000 to 700000 government workers have been laid off in the last year and a hal;0.75;0.1367402631469813;7;15
Says President Barack Obama added $6.5 trillion to the national debt in his first term more than the $6.3 trillion added by the previous 43 presidents combined;0.25;0.8718909692191672;14;25
China is trying to develop nuclear capability;0.0;1.0;1;5
I cast the deciding vote extending Medicaid health care coverage to 50000 of our fellow citizen;0.25;0.007234704049019158;4;14
McCain voted to cut education funding against accountability standards. He even proposed abolishing the Department of Education;0.25;0.10862310939528319;6;15
New Jersey alone my home state is facing a ten-and-a-half billion dollar shortfall in its 2012 fiscal budget. This means more cuts in state and local spending for education which means our kids are hurt;0.0;0.8899505959528512;3;33
Says that as president Barack Obama has not gone to the Texas-Mexico borde;0.0;0.10060414540766704;8;11
Today the deficit is below the average deficits over the past 40 years;0.75;0.8899505959528512;3;11
Says approximately 70 percent of jobs created in the United States in November 2007-2008 were in Texas;0.0;0.24835421878359887;9;15
Next year you will be mandated by federal law to get rid of your existing light bulbs;0.0;0.11789879159264338;4;15
Were not allowed to read it the Trans-Pacific Partnership before representatives vote on it;0.25;0.06810278974304973;2;12
Our average private sector employee pays 23 percent for their health care. Our average city worker in Ohio pays 9 percent;1.0;0.0;1;19
Says Republicans have declared that theyre going to convert the Medicare program into a voucher program;0.75;0.6549837550914444;4;14
A recent report from the presidents deficit commission was completely empty on controlling health care costs;0.0;1.0;1;14
New financial regulation actually guarantees future bailouts of Wall Street banks;0.0;0.0;2;9
Bill Nelsons vote for the Affordable Care Act cuts $500 billion from Medicare to pay for new government programs;0.25;0.009745826413231073;13;17
Congress is on a five-week vacation;0.25;0.0;1;4
The American people dont want us to raise taxes;0.25;0.06810278974304973;2;7
Says U.S.-Mexico border has 1 million legal border crossings each and every day;0.75;0.9230052760483702;2;11
Given the results of the primary the vote of one New Hampshire superdelegate is equal to the votes of about 10000 grassroots activists;0.75;0.9915267765143484;3;21
Driving with a dog in your lap is dangerous in part because it could fly forward in a crash. An 80-pound dog at only 30 mph packs a 2400-pound punch;0.5;1.0;1;28
Rick Scotts even saying he wants more offshore drilling;1.0;-1;0;7
Says more Austinites voted in the citys 1973 election featuring a mayors race than in the citys most recent mayoral election;1.0;0.7013776033366;2;19
The voting public had no say in the Atlanta regions proposed transportation project list;0.25;0.06810278974304973;2;12
Weve seen priests beheaded by the Islamic rebels on the other side. Weve also seen an Islamic rebel eating the heart of a soldier;0.5;0.9230052760483702;2;22
Experts say the property tax is the most harmful to economic growth and the sales tax is least harmful;0.25;0.32788358816263674;4;17
TriMet is spending 4.2 million in fed funds to save $168K per year;0.75;-1;0;11
A 2011 measure passed into law with Wendy Davis support removes from the attorney general the ability to settle lawsuits just like the school funding case;0.25;0.7910724806195053;4;24
Peachtree and Pine is one of the leading sites for tuberculosis in the nation;0.75;0.5068644942135938;3;12
McCain was opposed to ethanol. Now hes for it;0.75;1.0;1;7
Cancer and matters to do with kidney failure kill more people in Kenya today than malaria tuberculosis and AIDS combined;0.0;1.0;2;18
750 days since Bill Nelson the Democrats in the Senate passed a budget. How can this be justified;0.5;0.024488071085798757;4;16
Rhode Islands teen binge drinking rate is double the national average;0.0;0.7910724806195053;4;9
As President George W. Bushs trade representative Portman failed to address Chinas currency manipulation which was inflated to as much as 40 percent in 2006;0.25;0.012970944644313365;5;23
Medicaid patients were 97 percent more likely to die than those with private insurance;0.25;0.7910724806195053;4;12
Rick Scotts company is partners with Playboy in a social networking website that has community pages specifically geared towards gay dating;0.25;-1;0;19
Demand for public transportation is reaching record levels in Wisconsin;0.0;0.0;2;8
Says Many people Ive talked to are angry that because of City Hall inaction we may have to spend a needless $500 million to cover and treat our pure drinking water;0.0;0.7013776033366;2;29
The Katy Freeway or Interstate 10 west of Houston is the widest freeway in the world with up to 26 lanes including frontage road lanes;0.0;0.7013776033366;2;23
Today gasoline hit $6 a gallon in Florida;0.0;-1;0;6
The majority of Austinites rent the places they live;1.0;1.0;1;7
The health care bill dumps 15 to 18 million low-income Americans into a Medicaid program that none of us want to be a part of because 50 percent of doctors wont see new patients;0.5;0.011327193721730966;7;32
In Massachusetts under Mitt Romney unemployment went down household incomes went up and the state saw its credit rating upgraded;0.5;0.06810278974304973;2;18
This is the most generous country in the world when it comes to immigration. There are a million people a year who legally immigrate to the United States;0.75;0.3294814755978882;15;26
When Moammar Gadhafi was set to visit the United Nations and no one would let him stay in New York Trump allowed Gadhafi to set up an elaborate tent at his Westchester County New York estate;1.0;0.23654877881217395;6;34
Even Richard Nixon released his tax returns to the public when he was running for presiden;0.25;0.8376095264083847;6;14
Weve seen in this last year tremendous things happening including our unemployment rate come down 2 percentage points;0.0;0.8527386933822454;3;16
Large phone companies and their trade association have hired 35 registered lobbyists to influence and pass SB 271 deregulation legislation;0.75;-1;0;18
Forty-seven percent of members of Congress are millionaires;1.0;0.06810278974304973;4;6
There was a loss of eight million jobs during the Bush eight years;0.0;0.7013776033366;2;11
Hes been in office nearly four years now but 40% of Wisconsinites dont know who U.S. Sen. Ron Johnson is;0.25;0.23654877881217395;6;18
New England already has access to ample supplies of natural gas;1.0;0.0;2;9
Says a question about his financial skills at the CNBC debate included discredited attacks from Democrats and my political opponents;0.0;0.0;1;18
Today there are more men and women out of work in America than there are people working in Canada;0.0;0.3897859737091498;8;17
Iraq is costing each household about $100 a month;1.0;-1;0;7
Our jobless rate our unemployment rate is the lowest of all of the big cities in New Jersey;0.0;0.416731740629809;9;16
Crime in Atlanta is down 18 percent since 2009;1.0;1.0;1;7
Says there are $500 billion in Medicare cuts required to pay for this flawed health care law;0.25;0.00030637649754039487;7;15
Obama said the individual mandate wasnt a tax;1.0;0.20770417368151228;3;6
Refinanced $232.6 million in bonds resulting in reduced debt service for the City;0.5;0.08505706348692699;2;11
Supreme Court nominee Merrick Garland voted to uphold D.C.s ban on handguns;0.0;0.0;1;10
Between 1990 and 2013 the maternal mortality rate for women in the U.S. has increased by 136%;0.25;0.7487724895143724;6;15
Since I took office weve created 76800 jobs;0.75;1.0;2;6
We have 33000 people a year who die from guns;0.75;1.0;1;8
If there were not derivatives there would be no bank loans at all today;0.25;0.0;2;12
Rep. Robert Hurt voted again today to end Medicare and raise health care costs for Virginia seniors;0.0;0.08505706348692699;2;15
The Obama administration actually cut out the democracy in Egypt funds inside the State Department;0.5;0.0;2;13
On torture;0.5;-1;0;0
Ted Strickland destroyed Ohio jobs when he busted the budget;0.0;-1;0;8
Democrats plan to keep student loan interest rates low by raising taxes on small businesses very small businesses the kinds of small businesses that give jobs to graduates;0.0;0.37070541967678583;8;26
U.S. Senate candidate Jack Kingston spent our tax dollars on thousands of wasteful earmarks;0.25;0.04195585815627345;6;12
Even members of the NRA when they were polled recently were under the impression that everyone has a criminal background check;0.75;0.7013776033366;4;19
A Congressional Budget Office report says President Barack Obamas executive order to raise the minimum wage for new federal contract workers will cost the economy 500000 jobs;0.0;0.04682497673143238;10;25
The federal government is sending refugees to states with governors who are Republicans not to the Democrats;0.0;0.20770417368151228;3;15
The Democrats are responsible for the swift mindless drawdown of a military that was generations in the making;0.25;0.014145233668985902;3;16
Rhode Island has the most burdensome level of health-insurance mandates in the nation;0.5;0.910824664211007;4;11
The national unemployment rate has been above 8 percent for a record 36 months;0.25;0.11427466080653204;7;12
Says Marco Rubio didnt show up for a vote on his own bill on sanctions against Hezbollah;0.25;0.7768373950854495;6;15
Under a public health care option 120 million Americans will lose what they now get from private companies and be forced onto the government-run rolls as businesses decide it is more cost-effective for them to drop coverage;0.0;0.0017113604078630162;6;35
A cashier earning $20000 per year pays the same Virginia income tax rate as a hedge fund manager earning $20 million per year;0.0;0.0;1;21
With a bill bringing $100 million in property tax relief the typical Wisconsin homeowner will save approximately $680 over four years;0.0;0.7013776033366;4;19
It Georgia was one of the earliest Christian nations. The king of then-Georgia in the third century converted to Christianity;0.75;0.32788358816263674;4;18
Amendment 2 will put almost 2000 pot shops in Florida more pot shops than Walmart and Walgreens combined;0.5;1.0;1;16
In the Republican presidential debate in New Hampshire none of the candidates mentioned the middle class or education;0.25;0.13806470813290406;5;16
Says Romney invested in a firm that made goods in China that could have been made here in America;0.25;0.1904612820304793;5;17
The health care reform bill  on Page 16  outlaws private insurance;0.0;0.04913216863855341;3;9
When Rachel Zenzinger was on the Arvada City Council she voted to spend taxpayer funds for a junket to China;0.0;0.024488071085798757;4;18
Hydrogen sulfide was used in the genocide of Jews in Germany;0.0;-1;0;9
Says U.S. Sen. Ron Johnson R-Wisconsin was elected in a very low turnout race;0.5;0.8527386933822454;3;12
More than half of our unemployed Ohioans have been out of work for six months or more;0.75;0.8969704220576006;8;15
Says five Democratic state senators were for her bicycle tailgating bill before they were against it;1.0;0.9230052760483702;2;14
Theres not a single solitary example that signing the bill to end Glass-Steagall had anything to do with the financial crash;0.75;0.5896227749614039;5;19
On support for the Export-Import Ban;0.0;0.0023721407228871616;4;4
92 percent of President Barack Obamas administration has never worked outside government;0.0;0.03710935040743624;7;10
The stimulus bill didnt create one new job;0.0;0.32788358816263674;4;6
Says U.S. Senate opponent Ron Johnson is opposed to all government-assisted student loans;0.75;0.02788881517467079;4;11
Big Oil gave Scott Brown $454260;0.5;-1;0;4
In Cuyahoga County 56 percent of weekend voters in 2008 were African American while adult African Americans comprise 28 percent of the county population;1.0;0.9662727084733965;5;22
Says El Paso is the safest city of our size in the nation;0.5;0.8969704220576006;4;11
Says the stimulus bill sent tax credits overseas such as $1.2 billion to a solar company thats building a plant in Mexico;0.0;0.005792623310811429;2;20
We can prevent terror suspects from boarding an airplane but the FBI doesnt have the power to block them from buying dynamite or an AK-47;1.0;0.20770417368151228;3;23
Im ninth generation from New Hampshire;0.5;-1;0;4
Wisconsin Republicans repealed a statewide fair pay law that made sure women are treated fairly on the job;0.75;1.0;2;16
Under a proposed Georgia law women who miscarry could become felons;0.75;0.0;1;9
Since 2000 when he entered politics Jon Husted has been on the ballot six times for three different political offices;1.0;0.024488071085798757;4;18
Georgia has some of the highest gas taxes in the Southeast but one of the lowest taxes on gasoline for transportation in the nation;0.75;0.8345625570282261;11;22
Paul Ryan has actually proposed three total three bills that have become law in his entire career dating back to 1999;0.75;0.11789879159264338;4;19
Only the State of New York spends more money on Medicaid than the State of New Jersey;0.0;0.7768373950854495;9;15
Cantors campaign spent more at steakhouses than Brat spent on his entire campaign;1.0;-1;0;11
The average South Korean is3 inches taller than the average North Korean a huge gulag;1.0;1.0;1;13
We cut property taxes by one-third;0.25;0.004637989970786016;4;4
An independent payment advisory board created by the health care reform law can ration care and deny certain Medicare treatments;0.0;0.007152199437083451;16;18
Says her accomplishments include a fiscally responsible budget agreement that controls state spending;0.0;-1;0;11
Says state schools superintendent candidate Don Pridemore voted for the largest cuts to public education in our state history and for $2.3 billion in tax breaks for corporations and the wealthy;0.5;0.8232906280921928;11;29
Says David Perdue built his business career outsourcing American jobs;0.5;1.0;1;8
Some of the colleges including AM have already guaranteed that they will not increase their tuition;0.25;0.08505706348692699;2;14
Austin was the site of the first mass shooting in the country;0.0;1.0;2;10
Says President Obama has fired more cruise missiles than all other Peace Prize winners combined;1.0;0.20770417368151228;3;13
The Legislature needs to spend $500 million to shore up the pension fund this year and the next 28 years to keep it afloat;0.5;0.11789879159264338;4;22
More than one-quarter of Americas young adults are too fat to serve in the U.S. militar;1.0;1.0;3;14
Van Jones is an avowed self-avowed radical revolutionary communist;0.25;-1;0;7
New Castle Countys unemployment rate has not almost doubled in the last two years;1.0;0.5678559353675623;7;12
Says he balanced the budget without raising taxes;0.25;0.910824664211007;4;6
Sen. Robert Gordon cost us money exempting the Newark sports arena from paying property taxes and sticking us with the bill;0.25;1.0;2;19
The passage of the teacher tenure bill in the Fla. Legislature was like the health care bill in Congress because one party jammed it through;0.5;0.04913216863855341;6;23
McCain said he was opposed to overturning Roe v. Wade. Now hes for overturning Roe v. Wade;0.5;0.8202355746680705;5;15
Says Bruce Braley threatened to sue a neighbor over chickens that came onto his property;0.0;-1;0;13
Says Wisconsin Gov. Scott Walker in his budget repair bill is showing that no stone goes unturned as he asks everyone to tighten their belts;0.0;0.04913216863855341;6;23
Income inequality is worse in towns run by Democrat mayors than in towns run by Republican mayors;0.5;-1;0;15
For more than 80 years there has not been a nomination and confirmation of a Supreme Court Justice in a presidential election year. This is simply not the time to break with decades of bipartisan practice;0.5;0.8053607882947138;9;34
McCain used to buck his party on immigration by fighting for comprehensive reform. But when he was running for his partys nomination he said that he wouldnt even support his own legislation if it came up for a vote;0.75;0.9100353321982935;11;37
President Obama and Democrats spending addiction has driven our national debt to historic proportions maxed out our national credit card and has now led to the Democrat Downgrade of our countrys AAA credit rating;0.25;1.0;2;32
Republicans Chuck Grassley John Boehner and John Mica flip-flopped on providing end-of-life counseling for the elderly;0.5;0.0;1;14
The FBI is involved in an investigation about people in the Rio Grande Valley who are using cocaine to buy votes;0.75;0.25796407603037563;6;19
Says Marco Rubio wrote and passed bipartisan legislation allowing the VA to fire negligent workers;0.75;1.0;1;13
Says Romney and Bain Capital drove KB Toys into bankruptcy by loading it up with debt;0.25;0.020120144497182135;3;14
The best evidence is that you lose  if you use marijuana as a teenager regularly  eight IQ points;0.5;-1;0;16
In Florida the number of voters who now register as other has grown by a million in the last 10 years. Compare that with the Democrats who only grew by 300000 and the Republicans who grew by just 200000;0.75;0.45231782548002486;10;37
We havent passed a budget in more than three years and not a single appropriations bill has been brought to the floor this year;1.0;0.1544847148028109;9;22
Were practically not allowed to use coal any more. What do we do with our coal? We ship it to China and they spew it in the air;0.25;0.13806470813290406;5;26
Deepwaters own testimony is they said theyll create six jobs;0.5;-1;0;8
Says Mark Zandi who wrote a report criticizing Donald Trumps economic proposals is one of Sen. John McCains former economic advisers;0.5;1.0;2;19
There is a 34 percent increase in violent crime in the state of California. And thats just within the last year;0.0;0.633469259152083;9;19
Marco Rubio says Solo Ingles English only;0.0;1.0;1;5
Goldman Sachs was Barack Obamas No. 1 private contributor;1.0;-1;0;7
Say this biennium liquor sales account for nearly $1 billion in the state budget;0.0;0.8488667420802078;5;12
Says he balanced the Milwaukee County budget without raising taxes five years in a row;0.5;0.27232219908082267;6;13
A clear majority of Americans support removing the cost-sharing requirement for prescription contraceptive coverage;0.75;0.20770417368151228;3;12
Oregon once again remains among the top five hungriest states in the nation;0.5;0.8969704220576006;4;11
Says he voted for even stronger protections in the Violence Against Women Actthan Obamas agenda will allow;0.25;0.7013776033366;4;15
The cost of college education has gone up 1200 percent since 1978;0.5;0.7013776033366;2;10
Early census returns are showing that conservatives have been measurably less likely than liberals to return their census forms;0.0;-1;0;17
The church Barack Obama belongs to only admits black people;0.0;1.0;4;8
Ben Bernanke has been the most inflationary chairman in the history of the Federal Reserve;0.25;0.06605803364609475;7;13
The Milwaukee County Board approved a reform package by a 15-3 vote meaning Board Supervisors salaries will be cut by 20 percent and the Boards budget will be cut by 50 percent;0.5;0.1544847148028109;9;30
Bill Young uses his campaign money for among other things a luxury car;1.0;1.0;3;11
We have lower family incomes in Illinois today than we had 17 years ago in Illinois because of the control of House Speaker Michael Madigan and his Democrats;0.5;0.8527386933822454;3;26
Before taking executive action on immigration President Obama stated 22 times that he does not have the authority to change immigration laws on his own;0.75;0.9047487842300046;9;23
Says excise taxes aredisproportionately burdening middle- and lower-income consumers;0.75;-1;0;7
After actions by Gov. Scott Walker and Republicans Wisconsin is dead broke;0.0;0.32788358816263674;4;10
Georgia still has one of the richest programs in terms of scholarships for students to go to college;1.0;0.20770417368151217;6;16
In order to pass the CRCT in Georgia you simply have to get half of the answers correct;0.75;0.8969704220576006;4;16
Obamacare medical device tax has led to the loss of thousands of jobs in U.S;0.5;0.1626422515952688;5;13
Human error such as skipping a community in the Wisconsin Supreme Court race is common in the vote-tabulation process;0.25;0.04913216863855341;3;17
At Twin River were more than competitive with nearby casinos in slot machine payouts;0.75;0.0;1;12
Understand this is unemployment insurance. Its not welfare as a lot of my Republican colleagues like to suggest it is. You pay into it when youre working. You get help when youre not;0.75;1.0;1;31
The substitute budget now adds in tax breaks and tax deductions for those who buy these prisons;1.0;0.9230052760483702;2;15
In reality gas produced by fracking is worse for the climate than coal;0.5;1.0;1;11
The Childrens Defense Fund rated McCain as the worst senator in Congress for children;1.0;-1;0;12
Say in November 2010 voters overwhelmingly supported the idea of creating a library district;0.5;1.0;1;12
Donald Trump has described Hillary Clinton as one of the best secretaries of state in history;0.25;0.8202355746680705;5;14
A scheduled speech by President Barack Obama will be the first time an American president has spoken directly to the nations school children about persisting and succeeding in school;0.0;0.10060414540766704;8;27
Says under President Barack Obama the United States has created five million jobs;0.5;0.06165756378288567;8;11
With this reform every insured American gets valuable consumer protections and every uninsured American can become insured;1.0;-1;0;15
Under President Barack Obamas jobs bill you can sue if you are unemployed and dont get the job and think you werent hired because you are unemployed;1.0;0.13806470813290406;5;25
National debt plus unfunded liabilities adds up to $520000 per American household;0.5;-1;0;10
Says three Ukrainians recently captured on a West Texas ranch are among individuals from countries that have strong terrorist ties being apprehended near the states border with Mexico;0.5;0.8527386933822454;3;26
Rev. Wright said that al-Qaida and the American flag were the same flags;0.25;0.13806470813290406;5;11
The average 401k in America of a person whos 60 years old is under $100000;0.75;-1;0;13
Says Mitt Romney wants to end tax credits for wind producers;1.0;0.014145233668985902;3;9
November 2012 was a record year of turnout. More people voted before Election Day using absentee ballots and voting early than ever before in our history;0.75;0.4905507562571597;6;24
If you are born poor in America we rank ninth or tenth in our citizens ability to climb up through that ladder and get themselves into the middle class;0.75;0.8527386933822454;3;27
By the time Obama took office The Bush administration had given the car companies $13 billion and the money was now gone;0.75;0.39444150104911824;4;20
Says by reducing chronic health care costs in the State of Georgia we can reduce the $32.8 billion lost each year due to lack of productivity and economic costs;0.75;0.4210784348999539;5;27
Obamacare will mean 2.1 million fewer jobs by 2021;0.5;-1;0;7
President Obama has declared disasters in 48 of 50 states this year;0.75;1.0;3;10
Each vegan spares more than 100 animals every year;0.25;1.0;1;7
I have given $30000 of my unused travel expenses over the years to supplement the school systems general budget;0.5;1.0;1;17
The deal to raise the nations debt ceiling will directly link a debt ceiling increase to spending cuts for the first time ever;0.0;0.20770417368151228;9;21
Sixteen thousand new Internal Revenue Service agents will be empowered to enforce the new health care legislation;0.25;0.0;5;15
The Chinese government provides their people no access to the Internet;0.25;0.20770417368151228;3;9
Sen. Clinton said the surge of troops in Iraq was working. Now. Sen. Clinton says the surge has failed and that we should begin the immediate withdrawal of U.S. troops;0.25;0.004637989970786016;4;28
Says that except for foreign policy Ron Pauls voting record and his voting record are virtually identical;1.0;-1;0;15
The African-American community lost half of their wealth as a result of the Wall Street collapse;1.0;0.25796407603037563;6;14
