Data:    (DD/MM/AAAA)18/5/2019
Palavra: VOTE
Palavra: ...
Probabilidade: 0.5
Alfa: 1
Palavra: VOTE
Palavra: ...
Palavra: 80
Probabilidade: 0.5
Alfa: 1
Palavra: ...
Palavra: 80
Palavra: PERCENT
Probabilidade: 0.5
Alfa: 1
Palavra: 80
Palavra: PERCENT
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: PERCENT
Palavra: OF
Palavra: YOUNG
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: YOUNG
Palavra: PEOPLE
Probabilidade: 0.5
Alfa: 1
Palavra: YOUNG
Palavra: PEOPLE
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: PEOPLE
Palavra: AND
Palavra: 75
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: 75
Palavra: PERCENT
Probabilidade: 0.5
Alfa: 1
Palavra: 75
Palavra: PERCENT
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: PERCENT
Palavra: OF
Palavra: LOW-INCOME
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: LOW-INCOME
Palavra: WORKERS
Probabilidade: 0.5
Alfa: 1
Palavra: LOW-INCOME
Palavra: WORKERS
Palavra: CHOSE
Probabilidade: 0.5
Alfa: 1
Palavra: WORKERS
Palavra: CHOSE
Palavra: NOT
Probabilidade: 0.5
Alfa: 1
Palavra: CHOSE
Palavra: NOT
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: NOT
Palavra: TO
Palavra: VOTE.
Probabilidade: 0.5
Alfa: 1
['0.5', 'In this last election in November ... 63 percent of the American people chose not to vote ... 80 percent of young people and 75 percent of low-income workers chose not to vote.']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.6666667063254863
Palavra: MCCAIN
Palavra: OPPOSED
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: OPPOSED
Palavra: A
Palavra: REQUIREMENT
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: REQUIREMENT
Palavra: THAT
Probabilidade: 0.5
Alfa: 1
Palavra: REQUIREMENT
Palavra: THAT
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: THAT
Palavra: THE
Palavra: GOVERNMENT
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: GOVERNMENT
Palavra: BUY
Probabilidade: 0.5
Alfa: 1
Palavra: GOVERNMENT
Palavra: BUY
Palavra: AMERICAN-MADE
Probabilidade: 0.5
Alfa: 1
Palavra: BUY
Palavra: AMERICAN-MADE
Palavra: MOTORCYCLES.
Probabilidade: 0.5
Alfa: 1
Palavra: AMERICAN-MADE
Palavra: MOTORCYCLES.
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: MOTORCYCLES.
Palavra: AND
Palavra: HE
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: HE
Palavra: SAID
Probabilidade: 0.5
Alfa: 1
Palavra: HE
Palavra: SAID
Palavra: ALL
Probabilidade: 0.5
Alfa: 1
Palavra: SAID
Palavra: ALL
Palavra: BUY-AMERICAN
Probabilidade: 0.5
Alfa: 1
Palavra: ALL
Palavra: BUY-AMERICAN
Palavra: PROVISIONS
Probabilidade: 0.5
Alfa: 1
Palavra: BUY-AMERICAN
Palavra: PROVISIONS
Palavra: WERE
Probabilidade: 0.5
Alfa: 1
Palavra: PROVISIONS
Palavra: WERE
Palavra: QUOTE
Probabilidade: 0.5
Alfa: 1
Palavra: WERE
Palavra: QUOTE
Palavra: DISGRACEFUL.
Probabilidade: 0.5
Alfa: 1
['1', 'McCain opposed a requirement that the government buy American-made motorcycles. And he said all buy-American provisions were quote disgraceful. ']
Probabilidade do texto:  1
Probabilidade calculada: 0.6666641235351562
Palavra: U.S.
Palavra: REP.
Palavra: RON
Probabilidade: 0.5
Alfa: 1
Palavra: REP.
Palavra: RON
Palavra: KIND
Probabilidade: 0.5
Alfa: 1
Palavra: RON
Palavra: KIND
Palavra: D-WIS.
Probabilidade: 0.5
Alfa: 1
Palavra: KIND
Palavra: D-WIS.
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: D-WIS.
Palavra: AND
Palavra: HIS
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: HIS
Palavra: FELLOW
Probabilidade: 0.5
Alfa: 1
Palavra: HIS
Palavra: FELLOW
Palavra: DEMOCRATS
Probabilidade: 0.5
Alfa: 1
Palavra: FELLOW
Palavra: DEMOCRATS
Palavra: WENT
Probabilidade: 0.5
Alfa: 1
Palavra: DEMOCRATS
Palavra: WENT
Palavra: ON
Probabilidade: 0.5
Alfa: 1
Palavra: WENT
Palavra: ON
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: ON
Palavra: A
Palavra: SPENDING
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: SPENDING
Palavra: SPREE
Probabilidade: 0.5
Alfa: 1
Palavra: SPENDING
Palavra: SPREE
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: SPREE
Palavra: AND
Palavra: NOW
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: NOW
Palavra: THEIR
Probabilidade: 0.5
Alfa: 1
Palavra: NOW
Palavra: THEIR
Palavra: CREDIT
Probabilidade: 0.5
Alfa: 1
Palavra: THEIR
Palavra: CREDIT
Palavra: CARD
Probabilidade: 0.5
Alfa: 1
Palavra: CREDIT
Palavra: CARD
Palavra: IS
Probabilidade: 0.5
Alfa: 1
Palavra: CARD
Palavra: IS
Palavra: MAXED
Probabilidade: 0.5
Alfa: 1
Palavra: IS
Palavra: MAXED
Palavra: OUT
Probabilidade: 0.5
Alfa: 1
['0.25', 'U.S. Rep. Ron Kind D-Wis. and his fellow Democrats went on a spending spree and now their credit card is maxed out']
Probabilidade do texto:  0.25
Probabilidade calculada: 0.6666669845581055
Palavra: WATER
Palavra: RATES
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: RATES
Palavra: IN
Palavra: MANILA
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: MANILA
Palavra: PHILIPPINES
Probabilidade: 0.5
Alfa: 1
Palavra: MANILA
Palavra: PHILIPPINES
Palavra: WERE
Probabilidade: 0.5
Alfa: 1
Palavra: PHILIPPINES
Palavra: WERE
Palavra: RAISED
Probabilidade: 0.5
Alfa: 1
Palavra: WERE
Palavra: RAISED
Palavra: UP
Probabilidade: 0.5
Alfa: 1
Palavra: RAISED
Palavra: UP
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: UP
Palavra: TO
Palavra: 845
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: 845
Palavra: PERCENT
Probabilidade: 0.5
Alfa: 1
Palavra: 845
Palavra: PERCENT
Palavra: WHEN
Probabilidade: 0.5
Alfa: 1
Palavra: PERCENT
Palavra: WHEN
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: WHEN
Palavra: A
Palavra: SUBSIDIARY
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: SUBSIDIARY
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: SUBSIDIARY
Palavra: OF
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: THE
Palavra: WORLD
Probabilidade: 0.0
Alfa: 1
Palavra: THE
Palavra: WORLD
Palavra: BANK
Probabilidade: 0.5
Alfa: 1
Palavra: WORLD
Palavra: BANK
Palavra: BECAME
Probabilidade: 0.5
Alfa: 1
Palavra: BANK
Palavra: BECAME
Palavra: A
Probabilidade: 0.5
Alfa: 1
Palavra: BECAME
Palavra: A
Palavra: PARTIAL
Probabilidade: 0.5
Alfa: 1
Palavra: A
Palavra: PARTIAL
Palavra: OWNER.
Probabilidade: 0.5
Alfa: 1
['0.5', 'Water rates in Manila Philippines were raised up to 845 percent when a subsidiary of the World Bank became a partial owner.']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.6770839691162109
Palavra: ALMOST
Palavra: 100000
Palavra: PEOPLE
Probabilidade: 0.5
Alfa: 1
Palavra: 100000
Palavra: PEOPLE
Palavra: LEFT
Probabilidade: 0.5
Alfa: 1
Palavra: PEOPLE
Palavra: LEFT
Palavra: PUERTO
Probabilidade: 0.5
Alfa: 1
Palavra: LEFT
Palavra: PUERTO
Palavra: RICO
Probabilidade: 0.5
Alfa: 1
Palavra: PUERTO
Palavra: RICO
Palavra: LAST
Probabilidade: 0.5
Alfa: 1
Palavra: RICO
Palavra: LAST
Palavra: YEAR.
Probabilidade: 0.5
Alfa: 1
['0.75', 'Almost 100000 people left Puerto Rico last year.']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.671875
Palavra: WOMEN
Palavra: AND
Palavra: MEN
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: MEN
Palavra: BOTH
Probabilidade: 0.5
Alfa: 1
Palavra: MEN
Palavra: BOTH
Palavra: ARE
Probabilidade: 0.5
Alfa: 1
Palavra: BOTH
Palavra: ARE
Palavra: MAKING
Probabilidade: 0.5
Alfa: 1
Palavra: ARE
Palavra: MAKING
Palavra: LESS
Probabilidade: 0.5
Alfa: 1
Palavra: MAKING
Palavra: LESS
Palavra: WHEN
Probabilidade: 0.5
Alfa: 1
Palavra: LESS
Palavra: WHEN
Palavra: YOU
Probabilidade: 0.5
Alfa: 1
Palavra: WHEN
Palavra: YOU
Palavra: ADJUST
Probabilidade: 0.5
Alfa: 1
Palavra: YOU
Palavra: ADJUST
Palavra: FOR
Probabilidade: 0.5
Alfa: 1
Palavra: ADJUST
Palavra: FOR
Palavra: INFLATION
Probabilidade: 0.5
Alfa: 1
Palavra: FOR
Palavra: INFLATION
Palavra: THAN
Probabilidade: 0.5
Alfa: 1
Palavra: INFLATION
Palavra: THAN
Palavra: WHEN
Probabilidade: 0.5
Alfa: 1
Palavra: THAN
Palavra: WHEN
Palavra: JOHN
Probabilidade: 0.5
Alfa: 1
Palavra: WHEN
Palavra: JOHN
Palavra: KITZHABER
Probabilidade: 0.5
Alfa: 1
Palavra: JOHN
Palavra: KITZHABER
Palavra: WAS
Probabilidade: 0.5
Alfa: 1
Palavra: KITZHABER
Palavra: WAS
Palavra: FIRST
Probabilidade: 0.5
Alfa: 1
Palavra: WAS
Palavra: FIRST
Palavra: ELECTED
Probabilidade: 0.5
Alfa: 1
Palavra: FIRST
Palavra: ELECTED
Palavra: GOVERNOR.
Probabilidade: 0.5
Alfa: 1
['0', 'Women and men both are making less when you adjust for inflation than when John Kitzhaber was first elected governor.']
Probabilidade do texto:  0
Probabilidade calculada: 0.6666679382324219
Palavra: THE
Palavra: UNITED
Palavra: STATES
Probabilidade: 0.0
Alfa: 1
Palavra: UNITED
Palavra: STATES
Palavra: HAS
Probabilidade: 0.5
Alfa: 1
Palavra: STATES
Palavra: HAS
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: HAS
Palavra: THE
Palavra: HIGHEST
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: HIGHEST
Palavra: CORPORATE
Probabilidade: 0.5
Alfa: 1
Palavra: HIGHEST
Palavra: CORPORATE
Palavra: TAX
Probabilidade: 0.5
Alfa: 1
Palavra: CORPORATE
Palavra: TAX
Palavra: RATE
Probabilidade: 0.5
Alfa: 1
Palavra: TAX
Palavra: RATE
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: RATE
Palavra: IN
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: THE
Palavra: FREE
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: FREE
Palavra: WORLD.
Probabilidade: 0.5
Alfa: 1
['0.75', 'The United States has the highest corporate tax rate in the free world.']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.666015625
Palavra: WE
Palavra: JUST
Palavra: HAD
Probabilidade: 0.5
Alfa: 1
Palavra: JUST
Palavra: HAD
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: HAD
Palavra: THE
Palavra: BEST
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: BEST
Palavra: YEAR
Probabilidade: 0.5
Alfa: 1
Palavra: BEST
Palavra: YEAR
Palavra: FOR
Probabilidade: 0.5
Alfa: 1
Palavra: YEAR
Palavra: FOR
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: FOR
Palavra: THE
Palavra: AUTO
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: AUTO
Palavra: INDUSTRY
Probabilidade: 0.5
Alfa: 1
Palavra: AUTO
Palavra: INDUSTRY
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: INDUSTRY
Palavra: IN
Palavra: AMERICA
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: AMERICA
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: AMERICA
Palavra: IN
Palavra: HISTORY.
Probabilidade: 0.5
Alfa: 1
['0.75', 'We just had the best year for the auto industry in America in history.']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.666748046875
Palavra: SAYS
Palavra: SCOTT
Palavra: WALKER
Probabilidade: 0.5
Alfa: 1
Palavra: SCOTT
Palavra: WALKER
Palavra: FAVORS
Probabilidade: 0.5
Alfa: 1
Palavra: WALKER
Palavra: FAVORS
Palavra: CUTTING
Probabilidade: 0.5
Alfa: 1
Palavra: FAVORS
Palavra: CUTTING
Palavra: UP
Probabilidade: 0.5
Alfa: 1
Palavra: CUTTING
Palavra: UP
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: UP
Palavra: TO
Palavra: 350000
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: 350000
Palavra: FAMILIES
Probabilidade: 0.5
Alfa: 1
Palavra: 350000
Palavra: FAMILIES
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: FAMILIES
Palavra: AND
Palavra: CHILDREN
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: CHILDREN
Palavra: OFF
Probabilidade: 0.5
Alfa: 1
Palavra: CHILDREN
Palavra: OFF
Palavra: HEALTH
Probabilidade: 0.5
Alfa: 1
Palavra: OFF
Palavra: HEALTH
Palavra: CARE.
Probabilidade: 0.5
Alfa: 1
['0.5', 'Says Scott Walker favors cutting up to 350000 families and children off health care.']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.666748046875
Palavra: SAYS
Palavra: MITT
Palavra: ROMNEY
Probabilidade: 0.5
Alfa: 1
Palavra: MITT
Palavra: ROMNEY
Palavra: WANTS
Probabilidade: 0.5
Alfa: 1
Palavra: ROMNEY
Palavra: WANTS
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: WANTS
Palavra: TO
Palavra: GET
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: GET
Palavra: RID
Probabilidade: 0.5
Alfa: 1
Palavra: GET
Palavra: RID
Palavra: OF
Probabilidade: 0.5
Alfa: 1
Palavra: RID
Palavra: OF
Palavra: PLANNED
Probabilidade: 0.5
Alfa: 1
Palavra: OF
Palavra: PLANNED
Palavra: PARENTHOOD.
Probabilidade: 0.5
Alfa: 1
['0.25', 'Says Mitt Romney wants to get rid of Planned Parenthood.']
Probabilidade do texto:  0.25
Probabilidade calculada: 0.66796875
Palavra: I
Palavra: DONT
Palavra: KNOW
Probabilidade: 0.5
Alfa: 1
Palavra: DONT
Palavra: KNOW
Palavra: WHO
Probabilidade: 0.5
Alfa: 1
Palavra: KNOW
Palavra: WHO
Palavra: JONATHAN
Probabilidade: 0.5
Alfa: 1
Palavra: WHO
Palavra: JONATHAN
Palavra: GRUBER
Probabilidade: 0.5
Alfa: 1
Palavra: JONATHAN
Palavra: GRUBER
Palavra: IS.
Probabilidade: 0.5
Alfa: 1
['0', 'I dont know who Jonathan Gruber is.']
Probabilidade do texto:  0
Probabilidade calculada: 0.65625
Palavra: HATE
Palavra: CRIMES
Palavra: AGAINST
Probabilidade: 0.5
Alfa: 1
Palavra: CRIMES
Palavra: AGAINST
Palavra: AMERICAN
Probabilidade: 0.5
Alfa: 1
Palavra: AGAINST
Palavra: AMERICAN
Palavra: MUSLIMS
Probabilidade: 0.5
Alfa: 1
Palavra: AMERICAN
Palavra: MUSLIMS
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: MUSLIMS
Palavra: AND
Palavra: MOSQUES
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: MOSQUES
Palavra: HAVE
Probabilidade: 0.5
Alfa: 1
Palavra: MOSQUES
Palavra: HAVE
Palavra: TRIPLED
Probabilidade: 0.5
Alfa: 1
Palavra: HAVE
Palavra: TRIPLED
Palavra: AFTER
Probabilidade: 0.5
Alfa: 1
Palavra: TRIPLED
Palavra: AFTER
Palavra: PARIS
Probabilidade: 0.5
Alfa: 1
Palavra: AFTER
Palavra: PARIS
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: PARIS
Palavra: AND
Palavra: SAN
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: SAN
Palavra: BERNARDINO.
Probabilidade: 0.5
Alfa: 1
['0.75', 'Hate crimes against American Muslims and mosques have tripled after Paris and San Bernardino.']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.666748046875
Palavra: RICK
Palavra: PERRY
Palavra: HAS
Probabilidade: 0.0
Alfa: 1
Palavra: PERRY
Palavra: HAS
Palavra: NEVER
Probabilidade: 0.5
Alfa: 1
Palavra: HAS
Palavra: NEVER
Palavra: LOST
Probabilidade: 0.5
Alfa: 1
Palavra: NEVER
Palavra: LOST
Palavra: AN
Probabilidade: 0.5
Alfa: 1
Palavra: LOST
Palavra: AN
Palavra: ELECTION
Probabilidade: 0.5
Alfa: 1
Palavra: AN
Palavra: ELECTION
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: ELECTION
Palavra: AND
Palavra: REMAINS
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: REMAINS
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: REMAINS
Palavra: THE
Palavra: ONLY
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: ONLY
Palavra: PERSON
Probabilidade: 0.5
Alfa: 1
Palavra: ONLY
Palavra: PERSON
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: PERSON
Palavra: TO
Palavra: HAVE
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: HAVE
Palavra: WON
Probabilidade: 0.5
Alfa: 1
Palavra: HAVE
Palavra: WON
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: WON
Palavra: THE
Palavra: TEXAS
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: TEXAS
Palavra: GOVERNORSHIP
Probabilidade: 0.5
Alfa: 1
Palavra: TEXAS
Palavra: GOVERNORSHIP
Palavra: THREE
Probabilidade: 0.5
Alfa: 1
Palavra: GOVERNORSHIP
Palavra: THREE
Palavra: TIMES
Probabilidade: 0.5
Alfa: 1
Palavra: THREE
Palavra: TIMES
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: TIMES
Palavra: IN
Palavra: LANDSLIDE
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: LANDSLIDE
Palavra: ELECTIONS.
Probabilidade: 0.5
Alfa: 1
['0.5', 'Rick Perry has never lost an election and remains the only person to have won the Texas governorship three times in landslide elections.']
Probabilidade do texto:  0.5
Probabilidade calculada: 0.6666660308837891
Palavra: ISIS
Palavra: SUPPORTER
Palavra: TWEETED
Probabilidade: 0.5
Alfa: 1
Palavra: SUPPORTER
Palavra: TWEETED
Palavra: AT
Probabilidade: 0.5
Alfa: 1
Palavra: TWEETED
Palavra: AT
Palavra: 10:34
Probabilidade: 0.5
Alfa: 1
Palavra: AT
Palavra: 10:34
Palavra: A.M.
Probabilidade: 0.5
Alfa: 1
Palavra: 10:34
Palavra: A.M.
Palavra: SHOOTING
Probabilidade: 0.5
Alfa: 1
Palavra: A.M.
Palavra: SHOOTING
Palavra: BEGAN
Probabilidade: 0.5
Alfa: 1
Palavra: SHOOTING
Palavra: BEGAN
Palavra: AT
Probabilidade: 0.5
Alfa: 1
Palavra: BEGAN
Palavra: AT
Palavra: 10:45
Probabilidade: 0.5
Alfa: 1
Palavra: AT
Palavra: 10:45
Palavra: A.M.
Probabilidade: 0.5
Alfa: 1
Palavra: 10:45
Palavra: A.M.
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: A.M.
Palavra: IN
Palavra: CHATTANOOGA
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: CHATTANOOGA
Palavra: TENN.
Probabilidade: 0.5
Alfa: 1
['0', 'ISIS supporter tweeted at 10:34 a.m. Shooting began at 10:45 a.m. in Chattanooga Tenn.']
Probabilidade do texto:  0
Probabilidade calculada: 0.666748046875
Palavra: YOUTH
Palavra: UNEMPLOYMENT
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: UNEMPLOYMENT
Palavra: IN
Palavra: MINORITY
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: MINORITY
Palavra: COMMUNITIES
Probabilidade: 0.5
Alfa: 1
Palavra: MINORITY
Palavra: COMMUNITIES
Palavra: IS
Probabilidade: 0.5
Alfa: 1
Palavra: COMMUNITIES
Palavra: IS
Palavra: ABOUT
Probabilidade: 0.5
Alfa: 1
Palavra: IS
Palavra: ABOUT
Palavra: 40
Probabilidade: 0.5
Alfa: 1
Palavra: ABOUT
Palavra: 40
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: 40
Palavra: TO
Palavra: 45
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: 45
Palavra: PERCENT.
Probabilidade: 0.5
Alfa: 1
['0.75', 'Youth unemployment in minority communities is about 40 to 45 percent.']
Probabilidade do texto:  0.75
Probabilidade calculada: 0.666015625
Palavra: SAYS
Palavra: PAUL
Palavra: RYAN
Probabilidade: 0.5
Alfa: 1
Palavra: PAUL
Palavra: RYAN
Palavra: IS
Probabilidade: 0.5
Alfa: 1
Palavra: RYAN
Palavra: IS
Palavra: STILL
Probabilidade: 0.5
Alfa: 1
Palavra: IS
Palavra: STILL
Palavra: ENDORSING
Probabilidade: 0.5
Alfa: 1
Palavra: STILL
Palavra: ENDORSING
Palavra: TRUMP.
Probabilidade: 0.5
Alfa: 1
['1', 'Says Paul Ryan is still endorsing Trump.']
Probabilidade do texto:  1
Probabilidade calculada: 0.65625
Palavra: IF
Palavra: YOU
Palavra: LOOK
Probabilidade: 0.5
Alfa: 1
Palavra: YOU
Palavra: LOOK
Palavra: AT
Probabilidade: 0.5
Alfa: 1
Palavra: LOOK
Palavra: AT
Palavra: STATES
Probabilidade: 0.5
Alfa: 1
Palavra: AT
Palavra: STATES
Palavra: THAT
Probabilidade: 0.5
Alfa: 1
Palavra: STATES
Palavra: THAT
Palavra: ARE
Probabilidade: 0.5
Alfa: 1
Palavra: THAT
Palavra: ARE
Palavra: RIGHT
Probabilidade: 0.5
Alfa: 1
Palavra: ARE
Palavra: RIGHT
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: RIGHT
Palavra: TO
Palavra: WORK
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: WORK
Palavra: THEY
Probabilidade: 0.5
Alfa: 1
Palavra: WORK
Palavra: THEY
Palavra: CONSTANTLY
Probabilidade: 0.5
Alfa: 1
Palavra: THEY
Palavra: CONSTANTLY
Palavra: DO
Probabilidade: 0.5
Alfa: 1
Palavra: CONSTANTLY
Palavra: DO
Palavra: NOT
Probabilidade: 0.5
Alfa: 1
Palavra: DO
Palavra: NOT
Palavra: HAVE
Probabilidade: 0.5
Alfa: 1
Palavra: NOT
Palavra: HAVE
Palavra: BUDGET
Probabilidade: 0.5
Alfa: 1
Palavra: HAVE
Palavra: BUDGET
Palavra: DEFICITS
Probabilidade: 0.5
Alfa: 1
Palavra: BUDGET
Palavra: DEFICITS
Palavra: AND
Probabilidade: 0.5
Alfa: 1
Palavra: DEFICITS
Palavra: AND
Palavra: THEY
Probabilidade: 0.5
Alfa: 1
Palavra: AND
Palavra: THEY
Palavra: HAVE
Probabilidade: 0.5
Alfa: 1
Palavra: THEY
Palavra: HAVE
Palavra: VERY
Probabilidade: 0.5
Alfa: 1
Palavra: HAVE
Palavra: VERY
Palavra: GOOD
Probabilidade: 0.5
Alfa: 1
Palavra: VERY
Palavra: GOOD
Palavra: BUSINESS
Probabilidade: 0.5
Alfa: 1
Palavra: GOOD
Palavra: BUSINESS
Palavra: CLIMATES.
Probabilidade: 0.5
Alfa: 1
['0.25', 'If you look at states that are right to work they constantly do not have budget deficits and they have very good business climates.']
Probabilidade do texto:  0.25
Probabilidade calculada: 0.6666667461395264
Palavra: WHAT
Palavra: THE
Palavra: OBAMA
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: OBAMA
Palavra: ADMINISTRATION
Probabilidade: 0.125
Alfa: 1
Palavra: OBAMA
Palavra: ADMINISTRATION
Palavra: IS
Probabilidade: 0.5
Alfa: 1
Palavra: ADMINISTRATION
Palavra: IS
Palavra: GOING
Probabilidade: 0.5
Alfa: 1
Palavra: IS
Palavra: GOING
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: GOING
Palavra: TO
Palavra: COME
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: COME
Palavra: OUT
Probabilidade: 0.5
Alfa: 1
Palavra: COME
Palavra: OUT
Palavra: WITH
Probabilidade: 0.5
Alfa: 1
Palavra: OUT
Palavra: WITH
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: WITH
Palavra: IN
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: THE
Palavra: NEXT
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: NEXT
Palavra: SEVERAL
Probabilidade: 0.5
Alfa: 1
Palavra: NEXT
Palavra: SEVERAL
Palavra: MONTHS
Probabilidade: 0.5
Alfa: 1
Palavra: SEVERAL
Palavra: MONTHS
Palavra: IS
Probabilidade: 0.5
Alfa: 1
Palavra: MONTHS
Palavra: IS
Palavra: YOURE
Probabilidade: 0.5
Alfa: 1
Palavra: IS
Palavra: YOURE
Palavra: NOT
Probabilidade: 0.5
Alfa: 1
Palavra: YOURE
Palavra: NOT
Palavra: EVEN
Probabilidade: 0.5
Alfa: 1
Palavra: NOT
Palavra: EVEN
Palavra: GOING
Probabilidade: 0.5
Alfa: 1
Palavra: EVEN
Palavra: GOING
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: GOING
Palavra: TO
Palavra: BE
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: BE
Palavra: ABLE
Probabilidade: 0.5
Alfa: 1
Palavra: BE
Palavra: ABLE
Palavra: TO
Probabilidade: 0.5
Alfa: 1
Palavra: ABLE
Palavra: TO
Palavra: BURN
Probabilidade: 0.5
Alfa: 1
Palavra: TO
Palavra: BURN
Palavra: COAL
Probabilidade: 0.5
Alfa: 1
Palavra: BURN
Palavra: COAL
Palavra: VERY
Probabilidade: 0.5
Alfa: 1
Palavra: COAL
Palavra: VERY
Palavra: LIMITEDLY
Probabilidade: 0.5
Alfa: 1
Palavra: VERY
Palavra: LIMITEDLY
Palavra: IN
Probabilidade: 0.5
Alfa: 1
Palavra: LIMITEDLY
Palavra: IN
Palavra: THE
Probabilidade: 0.5
Alfa: 1
Palavra: IN
Palavra: THE
Palavra: EXISTING
Probabilidade: 0.5
Alfa: 1
Palavra: THE
Palavra: EXISTING
Palavra: PLANTS.
Probabilidade: 0.5
Alfa: 1
['0', 'What the Obama administration is going to come out with in the next several months is youre not even going to be able to burn coal very limitedly in the existing plants.']
Probabilidade do texto:  0
